id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
11037,BG_CCGT,BG_Balance,2030,3,1.0,1.0,17,18,0.0
11038,BG_CCGT,BG_Balance,2030,3,1.0,1.0,19,20,0.0
11039,BG_CCGT,BG_Balance,2030,3,1.0,1.0,21,22,0.0
11040,BG_CCGT,BG_Balance,2030,3,1.0,1.0,23,24,0.0
11041,BG_OCGT,BG_Balance,2030,3,1.0,1.0,1,2,0.0
11042,BG_OCGT,BG_Balance,2030,3,1.0,1.0,3,4,0.0
11043,BG_OCGT,BG_Balance,2030,3,1.0,1.0,5,6,0.0
11044,BG_OCGT,BG_Balance,2030,3,1.0,1.0,7,8,0.0
11045,BG_OCGT,BG_Balance,2030,3,1.0,1.0,9,10,0.0
11046,BG_OCGT,BG_Balance,2030,3,1.0,1.0,11,12,0.0
11047,BG_OCGT,BG_Balance,2030,3,1.0,1.0,13,14,0.0
11048,BG_OCGT,BG_Balance,2030,3,1.0,1.0,15,16,0.0
11049,BG_OCGT,BG_Balance,2030,3,1.0,1.0,17,18,0.0
11050,BG_OCGT,BG_Balance,2030,3,1.0,1.0,19,20,0.0
11051,BG_OCGT,BG_Balance,2030,3,1.0,1.0,21,22,0.0
11052,BG_OCGT,BG_Balance,2030,3,1.0,1.0,23,24,0.0
11053,BG_Balance,BG_Battery,2030,3,1.0,1.0,1,2,0.0
11054,BG_Balance,BG_Battery,2030,3,1.0,1.0,3,4,36.85014938113159
11055,BG_Balance,BG_Battery,2030,3,1.0,1.0,5,6,0.0
11056,BG_Balance,BG_Battery,2030,3,1.0,1.0,7,8,0.0
11057,BG_Balance,BG_Battery,2030,3,1.0,1.0,9,10,0.0
11058,BG_Balance,BG_Battery,2030,3,1.0,1.0,11,12,36.85014938113159
11059,BG_Balance,BG_Battery,2030,3,1.0,1.0,13,14,0.0
11060,BG_Balance,BG_Battery,2030,3,1.0,1.0,15,16,0.0
11061,BG_Balance,BG_Battery,2030,3,1.0,1.0,17,18,0.0
11062,BG_Balance,BG_Battery,2030,3,1.0,1.0,19,20,0.0
11063,BG_Balance,BG_Battery,2030,3,1.0,1.0,21,22,0.0
11064,BG_Balance,BG_Battery,2030,3,1.0,1.0,23,24,0.0
11065,NL_Balance,DK_Balance,2030,3,0.9,1.0,1,2,1000.0
11066,NL_Balance,DK_Balance,2030,3,0.9,1.0,3,4,1000.0
11067,NL_Balance,DK_Balance,2030,3,0.9,1.0,5,6,1000.0
11068,NL_Balance,DK_Balance,2030,3,0.9,1.0,7,8,1000.0
11069,NL_Balance,DK_Balance,2030,3,0.9,1.0,9,10,118.67794948178198
11070,NL_Balance,DK_Balance,2030,3,0.9,1.0,11,12,-86.83648569597062
11071,NL_Balance,DK_Balance,2030,3,0.9,1.0,13,14,-258.59708325721294
11072,NL_Balance,DK_Balance,2030,3,0.9,1.0,15,16,1000.0
11073,NL_Balance,DK_Balance,2030,3,0.9,1.0,17,18,1000.0
11074,NL_Balance,DK_Balance,2030,3,0.9,1.0,19,20,1000.0
11075,NL_Balance,DK_Balance,2030,3,0.9,1.0,21,22,1000.0
11076,NL_Balance,DK_Balance,2030,3,0.9,1.0,23,24,1000.0
11077,NL_Balance,DE_Balance,2030,3,0.9,1.0,1,2,1000.0
11078,NL_Balance,DE_Balance,2030,3,0.9,1.0,3,4,1000.0
11079,NL_Balance,DE_Balance,2030,3,0.9,1.0,5,6,1000.0
11080,NL_Balance,DE_Balance,2030,3,0.9,1.0,7,8,1000.0
11081,NL_Balance,DE_Balance,2030,3,0.9,1.0,9,10,1000.0
11082,NL_Balance,DE_Balance,2030,3,0.9,1.0,11,12,1000.0
11083,NL_Balance,DE_Balance,2030,3,0.9,1.0,13,14,1000.0
11084,NL_Balance,DE_Balance,2030,3,0.9,1.0,15,16,1000.0
11085,NL_Balance,DE_Balance,2030,3,0.9,1.0,17,18,1000.0
11086,NL_Balance,DE_Balance,2030,3,0.9,1.0,19,20,1000.0
11087,NL_Balance,DE_Balance,2030,3,0.9,1.0,21,22,1000.0
11088,NL_Balance,DE_Balance,2030,3,0.9,1.0,23,24,1000.0
11089,NL_Balance,UK_Balance,2030,3,0.9,1.0,1,2,1000.0
11090,NL_Balance,UK_Balance,2030,3,0.9,1.0,3,4,1000.0
11091,NL_Balance,UK_Balance,2030,3,0.9,1.0,5,6,1000.0
11092,NL_Balance,UK_Balance,2030,3,0.9,1.0,7,8,1000.0
11093,NL_Balance,UK_Balance,2030,3,0.9,1.0,9,10,1000.0
11094,NL_Balance,UK_Balance,2030,3,0.9,1.0,11,12,1000.0
11095,NL_Balance,UK_Balance,2030,3,0.9,1.0,13,14,1000.0
11096,NL_Balance,UK_Balance,2030,3,0.9,1.0,15,16,876.8292343232715
11097,NL_Balance,UK_Balance,2030,3,0.9,1.0,17,18,-1000.0
11098,NL_Balance,UK_Balance,2030,3,0.9,1.0,19,20,1000.0
11099,NL_Balance,UK_Balance,2030,3,0.9,1.0,21,22,1000.0
11100,NL_Balance,UK_Balance,2030,3,0.9,1.0,23,24,1000.0
11101,NL_Balance,BE_Balance,2030,3,0.9,1.0,1,2,-1000.0
11102,NL_Balance,BE_Balance,2030,3,0.9,1.0,3,4,-1000.0
11103,NL_Balance,BE_Balance,2030,3,0.9,1.0,5,6,-1000.0
11104,NL_Balance,BE_Balance,2030,3,0.9,1.0,7,8,26.29302494856711
11105,NL_Balance,BE_Balance,2030,3,0.9,1.0,9,10,1000.0
