id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
13128,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,23,24,0.0
13129,DE_Coal,DE_Balance,2030,4,1.0,1.0,1,2,8030.614494763058
13130,DE_Coal,DE_Balance,2030,4,1.0,1.0,3,4,9234.73320119384
13131,DE_Coal,DE_Balance,2030,4,1.0,1.0,5,6,13066.051526643232
13132,DE_Coal,DE_Balance,2030,4,1.0,1.0,7,8,18952.0
13133,DE_Coal,DE_Balance,2030,4,1.0,1.0,9,10,18948.061288729932
13134,DE_Coal,DE_Balance,2030,4,1.0,1.0,11,12,15571.637805758392
13135,DE_Coal,DE_Balance,2030,4,1.0,1.0,13,14,16850.081517438903
13136,DE_Coal,DE_Balance,2030,4,1.0,1.0,15,16,18307.38003701129
13137,DE_Coal,DE_Balance,2030,4,1.0,1.0,17,18,18952.0
13138,DE_Coal,DE_Balance,2030,4,1.0,1.0,19,20,17375.221543715088
13139,DE_Coal,DE_Balance,2030,4,1.0,1.0,21,22,4727.497917068358
13140,DE_Coal,DE_Balance,2030,4,1.0,1.0,23,24,0.0
13141,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,1,2,6.018181011313575e-07
13142,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,3,4,6.018181011313575e-07
13143,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,5,6,6.018181011313575e-07
13144,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,7,8,6.018181011313575e-07
13145,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,9,10,6.018181011313575e-07
13146,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,11,12,6.018181011313575e-07
13147,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,13,14,6.018181011313575e-07
13148,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,15,16,6.018181011313575e-07
13149,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,17,18,6.018181011313575e-07
13150,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,19,20,6.018181011313575e-07
13151,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,21,22,6.018181011313575e-07
13152,DE_Nuclear,DE_Balance,2030,4,1.0,1.0,23,24,4.789580998476597e-07
13153,DE_CCGT,DE_Balance,2030,4,1.0,1.0,1,2,0.0
13154,DE_CCGT,DE_Balance,2030,4,1.0,1.0,3,4,0.0
13155,DE_CCGT,DE_Balance,2030,4,1.0,1.0,5,6,0.0
13156,DE_CCGT,DE_Balance,2030,4,1.0,1.0,7,8,0.0
13157,DE_CCGT,DE_Balance,2030,4,1.0,1.0,9,10,0.0
13158,DE_CCGT,DE_Balance,2030,4,1.0,1.0,11,12,0.0
13159,DE_CCGT,DE_Balance,2030,4,1.0,1.0,13,14,0.0
13160,DE_CCGT,DE_Balance,2030,4,1.0,1.0,15,16,0.0
13161,DE_CCGT,DE_Balance,2030,4,1.0,1.0,17,18,0.0
13162,DE_CCGT,DE_Balance,2030,4,1.0,1.0,19,20,0.0
13163,DE_CCGT,DE_Balance,2030,4,1.0,1.0,21,22,0.0
13164,DE_CCGT,DE_Balance,2030,4,1.0,1.0,23,24,0.0
13165,DE_Balance,DE_Battery,2030,4,1.0,1.0,1,2,0.0
13166,DE_Balance,DE_Battery,2030,4,1.0,1.0,3,4,0.0
13167,DE_Balance,DE_Battery,2030,4,1.0,1.0,5,6,0.0
13168,DE_Balance,DE_Battery,2030,4,1.0,1.0,7,8,0.0
13169,DE_Balance,DE_Battery,2030,4,1.0,1.0,9,10,0.0
13170,DE_Balance,DE_Battery,2030,4,1.0,1.0,11,12,0.0
13171,DE_Balance,DE_Battery,2030,4,1.0,1.0,13,14,0.0
13172,DE_Balance,DE_Battery,2030,4,1.0,1.0,15,16,1867.9339928476438
13173,DE_Balance,DE_Battery,2030,4,1.0,1.0,17,18,0.0
13174,DE_Balance,DE_Battery,2030,4,1.0,1.0,19,20,0.0
13175,DE_Balance,DE_Battery,2030,4,1.0,1.0,21,22,0.0
13176,DE_Balance,DE_Battery,2030,4,1.0,1.0,23,24,0.0
13177,FR_Solar,FR_Balance,2030,4,1.0,1.0,1,2,0.0
13178,FR_Solar,FR_Balance,2030,4,1.0,1.0,3,4,0.0
13179,FR_Solar,FR_Balance,2030,4,1.0,1.0,5,6,0.0
13180,FR_Solar,FR_Balance,2030,4,1.0,1.0,7,8,17.88638260147761
13181,FR_Solar,FR_Balance,2030,4,1.0,1.0,9,10,1527.2102980119118
13182,FR_Solar,FR_Balance,2030,4,1.0,1.0,11,12,3715.316920347226
13183,FR_Solar,FR_Balance,2030,4,1.0,1.0,13,14,2253.6964865569967
13184,FR_Solar,FR_Balance,2030,4,1.0,1.0,15,16,0.0
13185,FR_Solar,FR_Balance,2030,4,1.0,1.0,17,18,3703.796347742608
13186,FR_Solar,FR_Balance,2030,4,1.0,1.0,19,20,241.92894272321644
13187,FR_Solar,FR_Balance,2030,4,1.0,1.0,21,22,0.0
13188,FR_Solar,FR_Balance,2030,4,1.0,1.0,23,24,0.0
13189,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,1,2,59069.72887686581
13190,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,3,4,52876.09349631087
13191,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,5,6,55508.57258966552
13192,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,7,8,65718.40372854933
13193,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,9,10,62969.59292925901
13194,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,11,12,60159.411656580785
13195,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,13,14,58039.04448707582
13196,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,15,16,57024.8313003248
13197,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,17,18,56634.84184212993
13198,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,19,20,67275.66100062653
13199,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,21,22,69063.89287714304
13200,FR_Wind_Onshore,FR_Balance,2030,4,1.0,1.0,23,24,67821.42658323809
13201,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,1,2,0.0
13202,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,3,4,0.0
13203,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,5,6,0.0
13204,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,7,8,0.0
13205,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,9,10,0.0
13206,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,11,12,0.0
