id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
3859,PL_E_Demand,2030,6,19,19,0.3186
3860,PL_E_Demand,2030,6,20,20,0.3186
3861,PL_E_Demand,2030,6,21,21,0.3186
3862,PL_E_Demand,2030,6,22,22,0.3186
3863,PL_E_Demand,2030,6,23,23,0.3186
3864,PL_E_Demand,2030,6,24,24,0.3186
3865,PL_E_Demand,2030,7,1,1,0.6549
3866,PL_E_Demand,2030,7,2,2,0.6549
3867,PL_E_Demand,2030,7,3,3,0.6549
3868,PL_E_Demand,2030,7,4,4,0.6549
3869,PL_E_Demand,2030,7,5,5,0.0
3870,PL_E_Demand,2030,7,6,6,0.0
3871,PL_E_Demand,2030,7,7,7,0.0
3872,PL_E_Demand,2030,7,8,8,0.0
3873,PL_E_Demand,2030,7,9,9,0.0
3874,PL_E_Demand,2030,7,10,10,0.0
3875,PL_E_Demand,2030,7,11,11,0.6549
3876,PL_E_Demand,2030,7,12,12,0.6549
3877,PL_E_Demand,2030,7,13,13,0.6549
3878,PL_E_Demand,2030,7,14,14,0.6549
3879,PL_E_Demand,2030,7,15,15,0.6549
3880,PL_E_Demand,2030,7,16,16,0.6549
3881,PL_E_Demand,2030,7,17,17,0.6549
3882,PL_E_Demand,2030,7,18,18,0.6549
3883,PL_E_Demand,2030,7,19,19,0.6549
3884,PL_E_Demand,2030,7,20,20,0.6549
3885,PL_E_Demand,2030,7,21,21,0.6549
3886,PL_E_Demand,2030,7,22,22,0.6549
3887,PL_E_Demand,2030,7,23,23,0.6549
3888,PL_E_Demand,2030,7,24,24,0.6549
3889,PL_E_Demand,2030,8,1,1,0.5487
3890,PL_E_Demand,2030,8,2,2,0.5487
3891,PL_E_Demand,2030,8,3,3,0.5487
3892,PL_E_Demand,2030,8,4,4,0.0
3893,PL_E_Demand,2030,8,5,5,0.0
3894,PL_E_Demand,2030,8,6,6,0.0
3895,PL_E_Demand,2030,8,7,7,0.36540000000000183
3896,PL_E_Demand,2030,8,8,8,0.5487
3897,PL_E_Demand,2030,8,9,9,0.5487
3898,PL_E_Demand,2030,8,10,10,0.0
3899,PL_E_Demand,2030,8,11,11,0.0
3900,PL_E_Demand,2030,8,12,12,0.5106000000000002
3901,PL_E_Demand,2030,8,13,13,0.0
3902,PL_E_Demand,2030,8,14,14,0.0
3903,PL_E_Demand,2030,8,15,15,0.0
3904,PL_E_Demand,2030,8,16,16,0.0
3905,PL_E_Demand,2030,8,17,17,0.0
3906,PL_E_Demand,2030,8,18,18,0.5487
3907,PL_E_Demand,2030,8,19,19,0.5487
3908,PL_E_Demand,2030,8,20,20,0.5487
3909,PL_E_Demand,2030,8,21,21,0.5487
3910,PL_E_Demand,2030,8,22,22,0.5487
3911,PL_E_Demand,2030,8,23,23,0.5487
3912,PL_E_Demand,2030,8,24,24,0.5487
3913,PL_E_Demand,2030,9,1,1,0.0
3914,PL_E_Demand,2030,9,2,2,0.0
3915,PL_E_Demand,2030,9,3,3,0.0
3916,PL_E_Demand,2030,9,4,4,0.0
3917,PL_E_Demand,2030,9,5,5,0.0
3918,PL_E_Demand,2030,9,6,6,0.0
3919,PL_E_Demand,2030,9,7,7,0.0
3920,PL_E_Demand,2030,9,8,8,0.0
3921,PL_E_Demand,2030,9,9,9,0.0
3922,PL_E_Demand,2030,9,10,10,0.0
3923,PL_E_Demand,2030,9,11,11,0.0
3924,PL_E_Demand,2030,9,12,12,0.0
3925,PL_E_Demand,2030,9,13,13,0.0
3926,PL_E_Demand,2030,9,14,14,0.0
3927,PL_E_Demand,2030,9,15,15,0.0
3928,PL_E_Demand,2030,9,16,16,0.0
3929,PL_E_Demand,2030,9,17,17,0.0
3930,PL_E_Demand,2030,9,18,18,0.7611
3931,PL_E_Demand,2030,9,19,19,0.7611
3932,PL_E_Demand,2030,9,20,20,0.7611
3933,PL_E_Demand,2030,9,21,21,0.7611
3934,PL_E_Demand,2030,9,22,22,0.7611
3935,PL_E_Demand,2030,9,23,23,0.0
3936,PL_E_Demand,2030,9,24,24,0.0
3937,PL_E_Demand,2030,10,1,1,0.8142
3938,PL_E_Demand,2030,10,2,2,0.8142
3939,PL_E_Demand,2030,10,3,3,0.8142
3940,PL_E_Demand,2030,10,4,4,1.518
3941,PL_E_Demand,2030,10,5,5,1.518
3942,PL_E_Demand,2030,10,6,6,1.518
3943,PL_E_Demand,2030,10,7,7,1.518
3944,PL_E_Demand,2030,10,8,8,1.518
3945,PL_E_Demand,2030,10,9,9,1.518
3946,PL_E_Demand,2030,10,10,10,1.518
3947,PL_E_Demand,2030,10,11,11,2.3459999999999996
3948,PL_E_Demand,2030,10,12,12,2.3459999999999996
3949,PL_E_Demand,2030,10,13,13,2.3459999999999996
3950,PL_E_Demand,2030,10,14,14,2.3459999999999996
3951,PL_E_Demand,2030,10,15,15,2.3459999999999996
3952,PL_E_Demand,2030,10,16,16,2.3459999999999996
3953,PL_E_Demand,2030,10,17,17,7.021165705666334
3954,PL_E_Demand,2030,10,18,18,19.38473141133267
3955,PL_E_Demand,2030,10,19,19,2.3459999999999996
3956,PL_E_Demand,2030,10,20,20,1.518
3957,PL_E_Demand,2030,10,21,21,1.518
3958,PL_E_Demand,2030,10,22,22,1.518
3959,PL_E_Demand,2030,10,23,23,0.8142
3960,PL_E_Demand,2030,10,24,24,0.8142
3961,PT_E_Demand,2030,1,1,3,2.8143000000000002
3962,PT_E_Demand,2030,1,4,6,6.0579
3963,PT_E_Demand,2030,1,7,9,7.155
3964,PT_E_Demand,2030,1,10,12,7.154999999999999
3965,PT_E_Demand,2030,1,13,15,5.6286000000000005
3966,PT_E_Demand,2030,1,16,18,0.0
3967,PT_E_Demand,2030,1,19,21,2.8143000000000002
3968,PT_E_Demand,2030,1,22,24,2.8143000000000002
3969,PT_E_Demand,2030,2,1,3,0.0
3970,PT_E_Demand,2030,2,4,6,0.0
3971,PT_E_Demand,2030,2,7,9,1.7523000000000002
3972,PT_E_Demand,2030,2,10,12,1.7523000000000002
3973,PT_E_Demand,2030,2,13,15,0.0
3974,PT_E_Demand,2030,2,16,18,0.0
3975,PT_E_Demand,2030,2,19,21,1.7523000000000002
3976,PT_E_Demand,2030,2,22,24,1.7523000000000002
3977,PT_E_Demand,2030,3,1,3,2.8710000000000004
3978,PT_E_Demand,2030,3,4,6,2.871
3979,PT_E_Demand,2030,3,7,9,3.9149999999999996
3980,PT_E_Demand,2030,3,10,12,3.915
3981,PT_E_Demand,2030,3,13,15,2.871
3982,PT_E_Demand,2030,3,16,18,3.915
3983,PT_E_Demand,2030,3,19,21,15.289431411332668
3984,PT_E_Demand,2030,3,22,24,4.436999999999999
3985,PT_E_Demand,2030,4,1,3,0.0
3986,PT_E_Demand,2030,4,4,6,0.0
3987,PT_E_Demand,2030,4,7,9,0.0
3988,PT_E_Demand,2030,4,10,12,0.0
3989,PT_E_Demand,2030,4,13,15,0.0
3990,PT_E_Demand,2030,4,16,18,0.0
3991,PT_E_Demand,2030,4,19,21,0.0
3992,PT_E_Demand,2030,4,22,24,0.0
3993,PT_E_Demand,2030,5,1,3,4.3524
3994,PT_E_Demand,2030,5,4,6,2.7612
3995,PT_E_Demand,2030,5,7,9,5.148000000000001
3996,PT_E_Demand,2030,5,10,12,5.148000000000001
3997,PT_E_Demand,2030,5,13,15,2.7611999999999997
3998,PT_E_Demand,2030,5,16,18,2.7612
3999,PT_E_Demand,2030,5,19,21,7.956
4000,PT_E_Demand,2030,5,22,24,5.148000000000001
4001,PT_E_Demand,2030,6,1,3,0.0
4002,PT_E_Demand,2030,6,4,6,0.0
4003,PT_E_Demand,2030,6,7,9,0.0
4004,PT_E_Demand,2030,6,10,12,0.0
4005,PT_E_Demand,2030,6,13,15,0.0
4006,PT_E_Demand,2030,6,16,18,0.0
4007,PT_E_Demand,2030,6,19,21,0.0
4008,PT_E_Demand,2030,6,22,24,0.0
4009,PT_E_Demand,2030,7,1,3,1.9647000000000001
4010,PT_E_Demand,2030,7,4,6,1.9647000000000001
4011,PT_E_Demand,2030,7,7,9,3.6630000000000003
4012,PT_E_Demand,2030,7,10,12,2.5308
4013,PT_E_Demand,2030,7,13,15,1.3098
4014,PT_E_Demand,2030,7,16,18,1.3098
4015,PT_E_Demand,2030,7,19,21,1.9647000000000001
4016,PT_E_Demand,2030,7,22,24,1.9647000000000001
4017,PT_E_Demand,2030,8,1,3,1.6461000000000001
4018,PT_E_Demand,2030,8,4,6,1.6460999999999997
4019,PT_E_Demand,2030,8,7,9,13.486131411332671
4020,PT_E_Demand,2030,8,10,12,1.6461000000000001
4021,PT_E_Demand,2030,8,13,15,1.6461
4022,PT_E_Demand,2030,8,16,18,0.0
4023,PT_E_Demand,2030,8,19,21,1.6460999999999997
4024,PT_E_Demand,2030,8,22,24,1.6461000000000001
4025,PT_E_Demand,2030,9,1,3,2.2832999999999997
4026,PT_E_Demand,2030,9,4,6,2.2833
4027,PT_E_Demand,2030,9,7,9,3.5991
4028,PT_E_Demand,2030,9,10,12,3.5991
4029,PT_E_Demand,2030,9,13,15,2.2833
4030,PT_E_Demand,2030,9,16,18,0.0
4031,PT_E_Demand,2030,9,19,21,2.2833
4032,PT_E_Demand,2030,9,22,24,2.2833
4033,PT_E_Demand,2030,10,1,3,0.0
4034,PT_E_Demand,2030,10,4,6,0.0
4035,PT_E_Demand,2030,10,7,9,0.0
4036,PT_E_Demand,2030,10,10,12,0.0
4037,PT_E_Demand,2030,10,13,15,0.0
4038,PT_E_Demand,2030,10,16,18,0.0
4039,PT_E_Demand,2030,10,19,21,2.4426
4040,PT_E_Demand,2030,10,22,24,2.4426
4041,RO_E_Demand,2030,1,1,3,4.4361
4042,RO_E_Demand,2030,1,4,6,2.8143000000000002
4043,RO_E_Demand,2030,1,7,9,5.533199999999999
4044,RO_E_Demand,2030,1,10,12,5.247
4045,RO_E_Demand,2030,1,13,15,3.941700000000004
4046,RO_E_Demand,2030,1,16,18,5.549099999999998
4047,RO_E_Demand,2030,1,19,21,7.9658999999999995
4048,RO_E_Demand,2030,1,22,24,2.8143000000000002
4049,RO_E_Demand,2030,2,1,3,0.0
4050,RO_E_Demand,2030,2,4,6,0.0
4051,RO_E_Demand,2030,2,7,9,0.0
4052,RO_E_Demand,2030,2,10,12,0.0
4053,RO_E_Demand,2030,2,13,15,0.0
4054,RO_E_Demand,2030,2,16,18,0.0
4055,RO_E_Demand,2030,2,19,21,0.0
4056,RO_E_Demand,2030,2,22,24,0.0
4057,RO_E_Demand,2030,3,1,3,1.5399
4058,RO_E_Demand,2030,3,4,6,4.2021
4059,RO_E_Demand,2030,3,7,9,4.436999999999999
4060,RO_E_Demand,2030,3,10,12,2.8709999999999996
4061,RO_E_Demand,2030,3,13,15,4.436999999999999
4062,RO_E_Demand,2030,3,16,18,17.330931411332678
4063,RO_E_Demand,2030,3,19,21,11.888031411332676
4064,RO_E_Demand,2030,3,22,24,2.871
4065,RO_E_Demand,2030,4,1,3,1.2213
4066,RO_E_Demand,2030,4,4,6,1.2213
4067,RO_E_Demand,2030,4,7,9,1.2213
4068,RO_E_Demand,2030,4,10,12,1.2213
4069,RO_E_Demand,2030,4,13,15,0.0
4070,RO_E_Demand,2030,4,16,18,2.7945
4071,RO_E_Demand,2030,4,19,21,2.7945
4072,RO_E_Demand,2030,4,22,24,0.0
4073,RO_E_Demand,2030,5,1,3,0.0
4074,RO_E_Demand,2030,5,4,6,1.8408
4075,RO_E_Demand,2030,5,7,9,1.8408
4076,RO_E_Demand,2030,5,10,12,0.0
4077,RO_E_Demand,2030,5,13,15,0.9203999999999999
4078,RO_E_Demand,2030,5,16,18,2.7612
4079,RO_E_Demand,2030,5,19,21,2.7612
4080,RO_E_Demand,2030,5,22,24,0.0
4081,RO_E_Demand,2030,6,1,3,0.9558
4082,RO_E_Demand,2030,6,4,6,0.9558
4083,RO_E_Demand,2030,6,7,9,0.9558
4084,RO_E_Demand,2030,6,10,12,0.3186
4085,RO_E_Demand,2030,6,13,15,0.0
4086,RO_E_Demand,2030,6,16,18,0.6372
4087,RO_E_Demand,2030,6,19,21,0.9558
4088,RO_E_Demand,2030,6,22,24,0.3186
4089,RO_E_Demand,2030,7,1,3,1.9647000000000001
4090,RO_E_Demand,2030,7,4,6,1.9647000000000001
4091,RO_E_Demand,2030,7,7,9,1.9647000000000001
4092,RO_E_Demand,2030,7,10,12,1.9647000000000001
4093,RO_E_Demand,2030,7,13,15,0.0
4094,RO_E_Demand,2030,7,16,18,3.9294000000000002
4095,RO_E_Demand,2030,7,19,21,4.4289
4096,RO_E_Demand,2030,7,22,24,1.9647000000000001
4097,RO_E_Demand,2030,8,1,3,1.6460999999999997
4098,RO_E_Demand,2030,8,4,6,1.6461000000000001
4099,RO_E_Demand,2030,8,7,9,1.6461000000000001
4100,RO_E_Demand,2030,8,10,12,1.0593
4101,RO_E_Demand,2030,8,13,15,0.5486999999999997
4102,RO_E_Demand,2030,8,16,18,1.6461000000000001
4103,RO_E_Demand,2030,8,19,21,1.6461000000000001
4104,RO_E_Demand,2030,8,22,24,1.6460999999999997
4105,RO_E_Demand,2030,9,1,3,2.2833
4106,RO_E_Demand,2030,9,4,6,2.2833
4107,RO_E_Demand,2030,9,7,9,2.2832999999999997
4108,RO_E_Demand,2030,9,10,12,2.2833
4109,RO_E_Demand,2030,9,13,15,2.2833
4110,RO_E_Demand,2030,9,16,18,2.2833
4111,RO_E_Demand,2030,9,19,21,4.5666
4112,RO_E_Demand,2030,9,22,24,0.0
4113,RO_E_Demand,2030,10,1,3,2.4426
4114,RO_E_Demand,2030,10,4,6,2.4426
4115,RO_E_Demand,2030,10,7,9,3.8502
4116,RO_E_Demand,2030,10,10,12,4.554
4117,RO_E_Demand,2030,10,13,15,2.4426
4118,RO_E_Demand,2030,10,16,18,8.445599999999999
4119,RO_E_Demand,2030,10,19,21,6.0858
4120,RO_E_Demand,2030,10,22,24,2.4426
4121,SE_E_Demand,2030,1,1,1,1.749
4122,SE_E_Demand,2030,1,2,2,1.749
4123,SE_E_Demand,2030,1,3,3,1.749
4124,SE_E_Demand,2030,1,4,4,1.749
4125,SE_E_Demand,2030,1,5,5,1.749
4126,SE_E_Demand,2030,1,6,6,1.749
4127,SE_E_Demand,2030,1,7,7,2.703
4128,SE_E_Demand,2030,1,8,8,2.703
4129,SE_E_Demand,2030,1,9,9,2.703
4130,SE_E_Demand,2030,1,10,10,2.703
4131,SE_E_Demand,2030,1,11,11,2.271450000000001
4132,SE_E_Demand,2030,1,12,12,3.689250000000001
4133,SE_E_Demand,2030,1,13,13,1.749
4134,SE_E_Demand,2030,1,14,14,1.749
4135,SE_E_Demand,2030,1,15,15,1.749
4136,SE_E_Demand,2030,1,16,16,1.749
4137,SE_E_Demand,2030,1,17,17,1.749
4138,SE_E_Demand,2030,1,18,18,1.749
4139,SE_E_Demand,2030,1,19,19,2.703
4140,SE_E_Demand,2030,1,20,20,2.703
4141,SE_E_Demand,2030,1,21,21,1.749
4142,SE_E_Demand,2030,1,22,22,1.749
4143,SE_E_Demand,2030,1,23,23,1.749
4144,SE_E_Demand,2030,1,24,24,1.749
4145,SE_E_Demand,2030,2,1,1,0.0
4146,SE_E_Demand,2030,2,2,2,0.0
4147,SE_E_Demand,2030,2,3,3,0.0
4148,SE_E_Demand,2030,2,4,4,0.0
4149,SE_E_Demand,2030,2,5,5,0.0
4150,SE_E_Demand,2030,2,6,6,0.0
4151,SE_E_Demand,2030,2,7,7,0.0
4152,SE_E_Demand,2030,2,8,8,0.0
4153,SE_E_Demand,2030,2,9,9,0.0
4154,SE_E_Demand,2030,2,10,10,0.5841000000000001
4155,SE_E_Demand,2030,2,11,11,0.5841000000000001
4156,SE_E_Demand,2030,2,12,12,0.5841000000000001
4157,SE_E_Demand,2030,2,13,13,0.5841000000000001
4158,SE_E_Demand,2030,2,14,14,0.5841000000000001
4159,SE_E_Demand,2030,2,15,15,0.5841000000000001
4160,SE_E_Demand,2030,2,16,16,0.5841000000000001
4161,SE_E_Demand,2030,2,17,17,0.5841000000000001
4162,SE_E_Demand,2030,2,18,18,0.5841000000000001
4163,SE_E_Demand,2030,2,19,19,0.5841000000000001
4164,SE_E_Demand,2030,2,20,20,0.0
4165,SE_E_Demand,2030,2,21,21,0.0
4166,SE_E_Demand,2030,2,22,22,0.0
4167,SE_E_Demand,2030,2,23,23,0.0
4168,SE_E_Demand,2030,2,24,24,0.0
4169,SE_E_Demand,2030,3,1,1,0.0
4170,SE_E_Demand,2030,3,2,2,0.0
4171,SE_E_Demand,2030,3,3,3,0.0
4172,SE_E_Demand,2030,3,4,4,0.0
4173,SE_E_Demand,2030,3,5,5,0.0
4174,SE_E_Demand,2030,3,6,6,0.0
4175,SE_E_Demand,2030,3,7,7,0.0
4176,SE_E_Demand,2030,3,8,8,0.0
4177,SE_E_Demand,2030,3,9,9,0.0
4178,SE_E_Demand,2030,3,10,10,0.0
4179,SE_E_Demand,2030,3,11,11,0.0
4180,SE_E_Demand,2030,3,12,12,0.0
4181,SE_E_Demand,2030,3,13,13,0.0
4182,SE_E_Demand,2030,3,14,14,0.0
4183,SE_E_Demand,2030,3,15,15,0.0
4184,SE_E_Demand,2030,3,16,16,0.0
4185,SE_E_Demand,2030,3,17,17,0.0
4186,SE_E_Demand,2030,3,18,18,0.0
4187,SE_E_Demand,2030,3,19,19,0.0
4188,SE_E_Demand,2030,3,20,20,0.0
4189,SE_E_Demand,2030,3,21,21,0.0
4190,SE_E_Demand,2030,3,22,22,0.0
4191,SE_E_Demand,2030,3,23,23,0.0
4192,SE_E_Demand,2030,3,24,24,0.0
4193,SE_E_Demand,2030,4,1,1,0.0
4194,SE_E_Demand,2030,4,2,2,0.0
4195,SE_E_Demand,2030,4,3,3,0.0
4196,SE_E_Demand,2030,4,4,4,0.0
4197,SE_E_Demand,2030,4,5,5,0.0
4198,SE_E_Demand,2030,4,6,6,0.0
4199,SE_E_Demand,2030,4,7,7,0.4071
4200,SE_E_Demand,2030,4,8,8,0.4071
4201,SE_E_Demand,2030,4,9,9,0.4071
4202,SE_E_Demand,2030,4,10,10,0.4071
4203,SE_E_Demand,2030,4,11,11,0.4071
4204,SE_E_Demand,2030,4,12,12,0.4071
4205,SE_E_Demand,2030,4,13,13,0.4071
4206,SE_E_Demand,2030,4,14,14,0.4071
4207,SE_E_Demand,2030,4,15,15,0.4071
4208,SE_E_Demand,2030,4,16,16,0.4071
4209,SE_E_Demand,2030,4,17,17,0.4071
4210,SE_E_Demand,2030,4,18,18,0.759
4211,SE_E_Demand,2030,4,19,19,0.759
4212,SE_E_Demand,2030,4,20,20,0.0
4213,SE_E_Demand,2030,4,21,21,0.0
4214,SE_E_Demand,2030,4,22,22,0.0
4215,SE_E_Demand,2030,4,23,23,0.0
4216,SE_E_Demand,2030,4,24,24,0.0
4217,SE_E_Demand,2030,5,1,1,0.0
4218,SE_E_Demand,2030,5,2,2,0.0
4219,SE_E_Demand,2030,5,3,3,0.0
4220,SE_E_Demand,2030,5,4,4,0.0
4221,SE_E_Demand,2030,5,5,5,0.0
4222,SE_E_Demand,2030,5,6,6,0.0
4223,SE_E_Demand,2030,5,7,7,0.0
4224,SE_E_Demand,2030,5,8,8,0.0
4225,SE_E_Demand,2030,5,9,9,0.0
4226,SE_E_Demand,2030,5,10,10,0.0
4227,SE_E_Demand,2030,5,11,11,0.0
4228,SE_E_Demand,2030,5,12,12,0.0
4229,SE_E_Demand,2030,5,13,13,0.0
4230,SE_E_Demand,2030,5,14,14,0.0
4231,SE_E_Demand,2030,5,15,15,0.0
4232,SE_E_Demand,2030,5,16,16,0.0
4233,SE_E_Demand,2030,5,17,17,0.0
4234,SE_E_Demand,2030,5,18,18,0.0
4235,SE_E_Demand,2030,5,19,19,0.0
4236,SE_E_Demand,2030,5,20,20,0.0
4237,SE_E_Demand,2030,5,21,21,0.0
4238,SE_E_Demand,2030,5,22,22,0.0
4239,SE_E_Demand,2030,5,23,23,0.0
4240,SE_E_Demand,2030,5,24,24,0.0
4241,SE_E_Demand,2030,6,1,1,0.3186
4242,SE_E_Demand,2030,6,2,2,0.3186
4243,SE_E_Demand,2030,6,3,3,0.3186
4244,SE_E_Demand,2030,6,4,4,0.3186
4245,SE_E_Demand,2030,6,5,5,0.3186
4246,SE_E_Demand,2030,6,6,6,0.3186
4247,SE_E_Demand,2030,6,7,7,0.3186
4248,SE_E_Demand,2030,6,8,8,0.3186
4249,SE_E_Demand,2030,6,9,9,0.3186
4250,SE_E_Demand,2030,6,10,10,0.3186
4251,SE_E_Demand,2030,6,11,11,0.3186
4252,SE_E_Demand,2030,6,12,12,0.3186
4253,SE_E_Demand,2030,6,13,13,0.3186
4254,SE_E_Demand,2030,6,14,14,0.3186
4255,SE_E_Demand,2030,6,15,15,0.3186
4256,SE_E_Demand,2030,6,16,16,0.3186
4257,SE_E_Demand,2030,6,17,17,0.5940000000000001
4258,SE_E_Demand,2030,6,18,18,0.5940000000000001
4259,SE_E_Demand,2030,6,19,19,0.5940000000000001
4260,SE_E_Demand,2030,6,20,20,0.5940000000000001
4261,SE_E_Demand,2030,6,21,21,0.3186
4262,SE_E_Demand,2030,6,22,22,0.3186
4263,SE_E_Demand,2030,6,23,23,0.3186
4264,SE_E_Demand,2030,6,24,24,0.3186
4265,SE_E_Demand,2030,7,1,1,0.0
4266,SE_E_Demand,2030,7,2,2,0.0
4267,SE_E_Demand,2030,7,3,3,0.0
4268,SE_E_Demand,2030,7,4,4,0.0
4269,SE_E_Demand,2030,7,5,5,0.0
4270,SE_E_Demand,2030,7,6,6,0.0
4271,SE_E_Demand,2030,7,7,7,0.0
4272,SE_E_Demand,2030,7,8,8,0.0
4273,SE_E_Demand,2030,7,9,9,0.0
4274,SE_E_Demand,2030,7,10,10,0.0
4275,SE_E_Demand,2030,7,11,11,0.0
4276,SE_E_Demand,2030,7,12,12,0.0
4277,SE_E_Demand,2030,7,13,13,0.0
4278,SE_E_Demand,2030,7,14,14,0.0
4279,SE_E_Demand,2030,7,15,15,0.0
4280,SE_E_Demand,2030,7,16,16,0.0
4281,SE_E_Demand,2030,7,17,17,0.0
4282,SE_E_Demand,2030,7,18,18,0.0
4283,SE_E_Demand,2030,7,19,19,0.0
4284,SE_E_Demand,2030,7,20,20,0.0
4285,SE_E_Demand,2030,7,21,21,0.0
4286,SE_E_Demand,2030,7,22,22,0.0
4287,SE_E_Demand,2030,7,23,23,0.0
4288,SE_E_Demand,2030,7,24,24,0.0
4289,SE_E_Demand,2030,8,1,1,0.0
4290,SE_E_Demand,2030,8,2,2,0.0
4291,SE_E_Demand,2030,8,3,3,0.0
4292,SE_E_Demand,2030,8,4,4,0.0
4293,SE_E_Demand,2030,8,5,5,0.0
4294,SE_E_Demand,2030,8,6,6,0.0
4295,SE_E_Demand,2030,8,7,7,0.36540000000000183
4296,SE_E_Demand,2030,8,8,8,0.5487
4297,SE_E_Demand,2030,8,9,9,0.5487
4298,SE_E_Demand,2030,8,10,10,0.0
4299,SE_E_Demand,2030,8,11,11,0.0
4300,SE_E_Demand,2030,8,12,12,0.0
4301,SE_E_Demand,2030,8,13,13,0.0
4302,SE_E_Demand,2030,8,14,14,0.0
4303,SE_E_Demand,2030,8,15,15,0.0
4304,SE_E_Demand,2030,8,16,16,0.0
4305,SE_E_Demand,2030,8,17,17,0.0
4306,SE_E_Demand,2030,8,18,18,0.0
4307,SE_E_Demand,2030,8,19,19,0.5487
4308,SE_E_Demand,2030,8,20,20,0.5487
4309,SE_E_Demand,2030,8,21,21,0.0
4310,SE_E_Demand,2030,8,22,22,0.0
4311,SE_E_Demand,2030,8,23,23,0.0
4312,SE_E_Demand,2030,8,24,24,0.0
4313,SE_E_Demand,2030,9,1,1,0.0
4314,SE_E_Demand,2030,9,2,2,0.0
4315,SE_E_Demand,2030,9,3,3,0.0
4316,SE_E_Demand,2030,9,4,4,0.0
4317,SE_E_Demand,2030,9,5,5,0.0
4318,SE_E_Demand,2030,9,6,6,0.0
4319,SE_E_Demand,2030,9,7,7,0.0
4320,SE_E_Demand,2030,9,8,8,0.0
4321,SE_E_Demand,2030,9,9,9,0.0
4322,SE_E_Demand,2030,9,10,10,1.419
4323,SE_E_Demand,2030,9,11,11,1.419
4324,SE_E_Demand,2030,9,12,12,1.419
4325,SE_E_Demand,2030,9,13,13,1.419
4326,SE_E_Demand,2030,9,14,14,0.0
4327,SE_E_Demand,2030,9,15,15,0.0
4328,SE_E_Demand,2030,9,16,16,0.0
4329,SE_E_Demand,2030,9,17,17,0.0
4330,SE_E_Demand,2030,9,18,18,0.7611
4331,SE_E_Demand,2030,9,19,19,0.7611
4332,SE_E_Demand,2030,9,20,20,0.7611
4333,SE_E_Demand,2030,9,21,21,0.0
4334,SE_E_Demand,2030,9,22,22,0.0
4335,SE_E_Demand,2030,9,23,23,0.0
4336,SE_E_Demand,2030,9,24,24,0.0
4337,SE_E_Demand,2030,10,1,1,0.8142
4338,SE_E_Demand,2030,10,2,2,0.8142
4339,SE_E_Demand,2030,10,3,3,0.8142
4340,SE_E_Demand,2030,10,4,4,1.518
4341,SE_E_Demand,2030,10,5,5,1.518
4342,SE_E_Demand,2030,10,6,6,1.518
4343,SE_E_Demand,2030,10,7,7,1.518
4344,SE_E_Demand,2030,10,8,8,1.518
4345,SE_E_Demand,2030,10,9,9,1.518
4346,SE_E_Demand,2030,10,10,10,1.518
4347,SE_E_Demand,2030,10,11,11,2.3459999999999996
4348,SE_E_Demand,2030,10,12,12,2.3459999999999996
4349,SE_E_Demand,2030,10,13,13,2.3459999999999996
4350,SE_E_Demand,2030,10,14,14,2.3459999999999996
4351,SE_E_Demand,2030,10,15,15,2.3459999999999996
4352,SE_E_Demand,2030,10,16,16,2.3459999999999996
4353,SE_E_Demand,2030,10,17,17,7.021165705666334
4354,SE_E_Demand,2030,10,18,18,19.38473141133267
4355,SE_E_Demand,2030,10,19,19,2.3459999999999996
4356,SE_E_Demand,2030,10,20,20,1.518
4357,SE_E_Demand,2030,10,21,21,1.518
4358,SE_E_Demand,2030,10,22,22,1.518
4359,SE_E_Demand,2030,10,23,23,0.8142
4360,SE_E_Demand,2030,10,24,24,0.8142
4361,SI_E_Demand,2030,1,1,2,1.8762
4362,SI_E_Demand,2030,1,3,4,1.8762
4363,SI_E_Demand,2030,1,5,6,3.498
4364,SI_E_Demand,2030,1,7,8,5.406
4365,SI_E_Demand,2030,1,9,10,4.452
4366,SI_E_Demand,2030,1,11,12,2.6871
4367,SI_E_Demand,2030,1,13,14,3.498
4368,SI_E_Demand,2030,1,15,16,2.494800000000002
4369,SI_E_Demand,2030,1,17,18,3.498
4370,SI_E_Demand,2030,1,19,20,5.406
4371,SI_E_Demand,2030,1,21,22,3.498
4372,SI_E_Demand,2030,1,23,24,1.8762
4373,SI_E_Demand,2030,2,1,2,0.0
4374,SI_E_Demand,2030,2,3,4,0.0
4375,SI_E_Demand,2030,2,5,6,0.0
4376,SI_E_Demand,2030,2,7,8,0.0
4377,SI_E_Demand,2030,2,9,10,0.0
4378,SI_E_Demand,2030,2,11,12,0.0
4379,SI_E_Demand,2030,2,13,14,0.0
4380,SI_E_Demand,2030,2,15,16,0.0
4381,SI_E_Demand,2030,2,17,18,0.0
4382,SI_E_Demand,2030,2,19,20,0.0
4383,SI_E_Demand,2030,2,21,22,0.0
4384,SI_E_Demand,2030,2,23,24,0.0
4385,SI_E_Demand,2030,3,1,2,1.9140000000000001
4386,SI_E_Demand,2030,3,3,4,1.9139999999999995
4387,SI_E_Demand,2030,3,5,6,1.9140000000000001
4388,SI_E_Demand,2030,3,7,8,2.9579999999999997
4389,SI_E_Demand,2030,3,9,10,2.9579999999999997
4390,SI_E_Demand,2030,3,11,12,1.3919999999999995
4391,SI_E_Demand,2030,3,13,14,1.9140000000000001
