id,asset,year,rep_period,time_block_start,time_block_end,solution
231,BE_Battery,2030,5,15,15,0.0
232,BE_Battery,2030,5,16,16,0.0
233,BE_Battery,2030,5,17,17,0.0
234,BE_Battery,2030,5,18,18,0.0
235,BE_Battery,2030,5,19,19,0.0
236,BE_Battery,2030,5,20,20,0.0
237,BE_Battery,2030,5,21,21,0.0
238,BE_Battery,2030,5,22,22,0.0
239,BE_Battery,2030,5,23,23,0.0
240,BE_Battery,2030,5,24,24,0.0
241,BE_Battery,2030,6,1,1,92.42664549785422
242,BE_Battery,2030,6,2,2,220.89441299740338
243,BE_Battery,2030,6,3,3,400.09756302352434
244,BE_Battery,2030,6,4,4,411.2076040146685
245,BE_Battery,2030,6,5,5,335.70296557265374
246,BE_Battery,2030,6,6,6,269.59884990815317
247,BE_Battery,2030,6,7,7,269.59884990815317
248,BE_Battery,2030,6,8,8,269.59884990815317
249,BE_Battery,2030,6,9,9,170.17292495831225
250,BE_Battery,2030,6,10,10,170.17292495831225
251,BE_Battery,2030,6,11,11,121.61244952604557
252,BE_Battery,2030,6,12,12,14.92479784819534
253,BE_Battery,2030,6,13,13,0.0
254,BE_Battery,2030,6,14,14,0.0
255,BE_Battery,2030,6,15,15,3.020858983533799
256,BE_Battery,2030,6,16,16,3.020858983533799
257,BE_Battery,2030,6,17,17,358.7779384338028
258,BE_Battery,2030,6,18,18,528.2068593261965
259,BE_Battery,2030,6,19,19,258.2358913595267
260,BE_Battery,2030,6,20,20,258.2358913595267
261,BE_Battery,2030,6,21,21,258.2358913595267
262,BE_Battery,2030,6,22,22,258.2358913595267
263,BE_Battery,2030,6,23,23,235.634795698993
264,BE_Battery,2030,6,24,24,0.0
265,BE_Battery,2030,7,1,1,0.0
266,BE_Battery,2030,7,2,2,286.35332408032355
267,BE_Battery,2030,7,3,3,528.2068593261965
268,BE_Battery,2030,7,4,4,348.82891647390716
269,BE_Battery,2030,7,5,5,528.2068593261965
270,BE_Battery,2030,7,6,6,528.2068593261965
271,BE_Battery,2030,7,7,7,440.5397719414932
272,BE_Battery,2030,7,8,8,84.78269249122422
273,BE_Battery,2030,7,9,9,17.367932678378565
274,BE_Battery,2030,7,10,10,91.71442728530474
275,BE_Battery,2030,7,11,11,68.88753064760567
276,BE_Battery,2030,7,12,12,54.06757910160604
277,BE_Battery,2030,7,13,13,19.98894683818571
278,BE_Battery,2030,7,14,14,252.6264181257934
279,BE_Battery,2030,7,15,15,483.23386239212005
