id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
1845,FI_Battery,2030,8,1,2,0.0
1846,FI_Battery,2030,8,3,4,0.0
1847,FI_Battery,2030,8,5,6,0.0
1848,FI_Battery,2030,8,7,8,0.0
1849,FI_Battery,2030,8,9,10,0.0
1850,FI_Battery,2030,8,11,12,0.0
1851,FI_Battery,2030,8,13,14,0.0
1852,FI_Battery,2030,8,15,16,0.0
1853,FI_Battery,2030,8,17,18,0.0
1854,FI_Battery,2030,8,19,20,0.0
1855,FI_Battery,2030,8,21,22,0.0
1856,FI_Battery,2030,8,23,24,0.0
1857,FI_Battery,2030,9,1,2,0.0
1858,FI_Battery,2030,9,3,4,0.0
1859,FI_Battery,2030,9,5,6,0.0
1860,FI_Battery,2030,9,7,8,0.0
1861,FI_Battery,2030,9,9,10,0.0
1862,FI_Battery,2030,9,11,12,0.0
1863,FI_Battery,2030,9,13,14,0.0
1864,FI_Battery,2030,9,15,16,0.0
1865,FI_Battery,2030,9,17,18,0.0
1866,FI_Battery,2030,9,19,20,0.0
1867,FI_Battery,2030,9,21,22,0.0
1868,FI_Battery,2030,9,23,24,0.0
1869,FI_Battery,2030,10,1,2,-1.6284
1870,FI_Battery,2030,10,3,4,0.0
1871,FI_Battery,2030,10,5,6,0.0
1872,FI_Battery,2030,10,7,8,0.0
1873,FI_Battery,2030,10,9,10,0.0
1874,FI_Battery,2030,10,11,12,0.0
1875,FI_Battery,2030,10,13,14,0.0
1876,FI_Battery,2030,10,15,16,0.0
1877,FI_Battery,2030,10,17,18,0.0
1878,FI_Battery,2030,10,19,20,0.0
1879,FI_Battery,2030,10,21,22,0.0
1880,FI_Battery,2030,10,23,24,0.0
1881,FR_Battery,2030,1,1,1,0.0
1882,FR_Battery,2030,1,2,2,0.0
1883,FR_Battery,2030,1,3,3,0.0
1884,FR_Battery,2030,1,4,4,0.0
1885,FR_Battery,2030,1,5,5,0.0
1886,FR_Battery,2030,1,6,6,0.0
1887,FR_Battery,2030,1,7,7,0.0
1888,FR_Battery,2030,1,8,8,0.0
1889,FR_Battery,2030,1,9,9,0.0
1890,FR_Battery,2030,1,10,10,0.0
1891,FR_Battery,2030,1,11,11,0.0
1892,FR_Battery,2030,1,12,12,0.0
1893,FR_Battery,2030,1,13,13,0.0
1894,FR_Battery,2030,1,14,14,0.0
1895,FR_Battery,2030,1,15,15,0.0
1896,FR_Battery,2030,1,16,16,0.0
1897,FR_Battery,2030,1,17,17,0.0
1898,FR_Battery,2030,1,18,18,0.0
1899,FR_Battery,2030,1,19,19,0.0
1900,FR_Battery,2030,1,20,20,0.0
1901,FR_Battery,2030,1,21,21,0.0
1902,FR_Battery,2030,1,22,22,0.0
1903,FR_Battery,2030,1,23,23,0.0
1904,FR_Battery,2030,1,24,24,0.0
1905,FR_Battery,2030,2,1,1,0.0
1906,FR_Battery,2030,2,2,2,0.0
1907,FR_Battery,2030,2,3,3,0.0
1908,FR_Battery,2030,2,4,4,0.0
1909,FR_Battery,2030,2,5,5,0.0
1910,FR_Battery,2030,2,6,6,0.0
1911,FR_Battery,2030,2,7,7,0.0
1912,FR_Battery,2030,2,8,8,0.0
1913,FR_Battery,2030,2,9,9,0.0
1914,FR_Battery,2030,2,10,10,0.0
1915,FR_Battery,2030,2,11,11,0.0
1916,FR_Battery,2030,2,12,12,0.0
1917,FR_Battery,2030,2,13,13,0.0
1918,FR_Battery,2030,2,14,14,0.0
1919,FR_Battery,2030,2,15,15,0.0
1920,FR_Battery,2030,2,16,16,0.0
1921,FR_Battery,2030,2,17,17,0.0
1922,FR_Battery,2030,2,18,18,0.0
1923,FR_Battery,2030,2,19,19,0.0
1924,FR_Battery,2030,2,20,20,0.0
1925,FR_Battery,2030,2,21,21,0.0
1926,FR_Battery,2030,2,22,22,0.0
1927,FR_Battery,2030,2,23,23,0.0
1928,FR_Battery,2030,2,24,24,0.0
1929,FR_Battery,2030,3,1,1,0.0
1930,FR_Battery,2030,3,2,2,0.0
1931,FR_Battery,2030,3,3,3,0.0
1932,FR_Battery,2030,3,4,4,0.0
1933,FR_Battery,2030,3,5,5,0.0
1934,FR_Battery,2030,3,6,6,0.0
1935,FR_Battery,2030,3,7,7,0.0
1936,FR_Battery,2030,3,8,8,0.0
1937,FR_Battery,2030,3,9,9,0.0
1938,FR_Battery,2030,3,10,10,0.0
1939,FR_Battery,2030,3,11,11,0.0
1940,FR_Battery,2030,3,12,12,0.0
1941,FR_Battery,2030,3,13,13,0.0
1942,FR_Battery,2030,3,14,14,0.0
1943,FR_Battery,2030,3,15,15,0.0
1944,FR_Battery,2030,3,16,16,0.0
1945,FR_Battery,2030,3,17,17,0.0
1946,FR_Battery,2030,3,18,18,0.0
1947,FR_Battery,2030,3,19,19,0.0
1948,FR_Battery,2030,3,20,20,0.0
1949,FR_Battery,2030,3,21,21,0.0
1950,FR_Battery,2030,3,22,22,0.0
1951,FR_Battery,2030,3,23,23,0.0
1952,FR_Battery,2030,3,24,24,0.0
1953,FR_Battery,2030,4,1,1,0.0
1954,FR_Battery,2030,4,2,2,0.0
1955,FR_Battery,2030,4,3,3,0.0
1956,FR_Battery,2030,4,4,4,0.0
1957,FR_Battery,2030,4,5,5,0.0
1958,FR_Battery,2030,4,6,6,0.0
1959,FR_Battery,2030,4,7,7,0.0
1960,FR_Battery,2030,4,8,8,0.0
1961,FR_Battery,2030,4,9,9,0.0
1962,FR_Battery,2030,4,10,10,0.0
1963,FR_Battery,2030,4,11,11,0.0
1964,FR_Battery,2030,4,12,12,0.0
1965,FR_Battery,2030,4,13,13,0.0
1966,FR_Battery,2030,4,14,14,0.0
1967,FR_Battery,2030,4,15,15,0.0
1968,FR_Battery,2030,4,16,16,0.0
1969,FR_Battery,2030,4,17,17,0.0
1970,FR_Battery,2030,4,18,18,0.0
1971,FR_Battery,2030,4,19,19,0.0
1972,FR_Battery,2030,4,20,20,0.0
1973,FR_Battery,2030,4,21,21,0.0
1974,FR_Battery,2030,4,22,22,0.0
1975,FR_Battery,2030,4,23,23,0.0
1976,FR_Battery,2030,4,24,24,0.0
1977,FR_Battery,2030,5,1,1,0.0
1978,FR_Battery,2030,5,2,2,0.0
1979,FR_Battery,2030,5,3,3,0.0
1980,FR_Battery,2030,5,4,4,0.0
1981,FR_Battery,2030,5,5,5,0.0
1982,FR_Battery,2030,5,6,6,0.0
1983,FR_Battery,2030,5,7,7,0.0
1984,FR_Battery,2030,5,8,8,0.0
1985,FR_Battery,2030,5,9,9,0.0
1986,FR_Battery,2030,5,10,10,0.0
1987,FR_Battery,2030,5,11,11,0.0
1988,FR_Battery,2030,5,12,12,0.0
1989,FR_Battery,2030,5,13,13,0.0
1990,FR_Battery,2030,5,14,14,0.0
1991,FR_Battery,2030,5,15,15,0.0
1992,FR_Battery,2030,5,16,16,0.0
1993,FR_Battery,2030,5,17,17,0.0
1994,FR_Battery,2030,5,18,18,0.0
1995,FR_Battery,2030,5,19,19,0.0
1996,FR_Battery,2030,5,20,20,0.0
1997,FR_Battery,2030,5,21,21,0.0
1998,FR_Battery,2030,5,22,22,0.0
1999,FR_Battery,2030,5,23,23,0.0
2000,FR_Battery,2030,5,24,24,0.0
2001,FR_Battery,2030,6,1,1,0.0
2002,FR_Battery,2030,6,2,2,0.0
2003,FR_Battery,2030,6,3,3,0.0
2004,FR_Battery,2030,6,4,4,0.0
2005,FR_Battery,2030,6,5,5,0.0
2006,FR_Battery,2030,6,6,6,0.0
2007,FR_Battery,2030,6,7,7,0.0
2008,FR_Battery,2030,6,8,8,0.0
2009,FR_Battery,2030,6,9,9,0.0
2010,FR_Battery,2030,6,10,10,0.0
2011,FR_Battery,2030,6,11,11,0.0
2012,FR_Battery,2030,6,12,12,0.0
2013,FR_Battery,2030,6,13,13,0.0
2014,FR_Battery,2030,6,14,14,0.0
2015,FR_Battery,2030,6,15,15,0.0
2016,FR_Battery,2030,6,16,16,0.0
2017,FR_Battery,2030,6,17,17,0.0
2018,FR_Battery,2030,6,18,18,0.0
2019,FR_Battery,2030,6,19,19,0.0
2020,FR_Battery,2030,6,20,20,0.0
2021,FR_Battery,2030,6,21,21,0.0
2022,FR_Battery,2030,6,22,22,0.0
2023,FR_Battery,2030,6,23,23,0.0
2024,FR_Battery,2030,6,24,24,0.0
2025,FR_Battery,2030,7,1,1,0.0
2026,FR_Battery,2030,7,2,2,0.0
2027,FR_Battery,2030,7,3,3,0.0
2028,FR_Battery,2030,7,4,4,0.0
2029,FR_Battery,2030,7,5,5,0.0
2030,FR_Battery,2030,7,6,6,0.0
2031,FR_Battery,2030,7,7,7,0.0
2032,FR_Battery,2030,7,8,8,0.0
2033,FR_Battery,2030,7,9,9,0.0
2034,FR_Battery,2030,7,10,10,0.0
2035,FR_Battery,2030,7,11,11,0.0
2036,FR_Battery,2030,7,12,12,0.0
2037,FR_Battery,2030,7,13,13,0.0
2038,FR_Battery,2030,7,14,14,0.0
2039,FR_Battery,2030,7,15,15,0.0
2040,FR_Battery,2030,7,16,16,0.0
2041,FR_Battery,2030,7,17,17,0.0
2042,FR_Battery,2030,7,18,18,0.0
2043,FR_Battery,2030,7,19,19,0.0
2044,FR_Battery,2030,7,20,20,0.0
2045,FR_Battery,2030,7,21,21,0.0
2046,FR_Battery,2030,7,22,22,0.0
2047,FR_Battery,2030,7,23,23,0.0
2048,FR_Battery,2030,7,24,24,-0.5661
2049,FR_Battery,2030,8,1,1,0.0
2050,FR_Battery,2030,8,2,2,0.0
2051,FR_Battery,2030,8,3,3,0.0
2052,FR_Battery,2030,8,4,4,0.0
2053,FR_Battery,2030,8,5,5,0.0
2054,FR_Battery,2030,8,6,6,0.0
2055,FR_Battery,2030,8,7,7,0.0
2056,FR_Battery,2030,8,8,8,0.0
2057,FR_Battery,2030,8,9,9,0.0
2058,FR_Battery,2030,8,10,10,0.0
2059,FR_Battery,2030,8,11,11,0.0
2060,FR_Battery,2030,8,12,12,0.0
2061,FR_Battery,2030,8,13,13,0.0
2062,FR_Battery,2030,8,14,14,0.0
2063,FR_Battery,2030,8,15,15,0.0
2064,FR_Battery,2030,8,16,16,0.0
2065,FR_Battery,2030,8,17,17,0.0
2066,FR_Battery,2030,8,18,18,0.0
2067,FR_Battery,2030,8,19,19,0.0
2068,FR_Battery,2030,8,20,20,0.0
2069,FR_Battery,2030,8,21,21,0.0
2070,FR_Battery,2030,8,22,22,0.0
2071,FR_Battery,2030,8,23,23,0.0
2072,FR_Battery,2030,8,24,24,0.0
2073,FR_Battery,2030,9,1,1,0.0
2074,FR_Battery,2030,9,2,2,0.0
2075,FR_Battery,2030,9,3,3,0.0
2076,FR_Battery,2030,9,4,4,0.0
2077,FR_Battery,2030,9,5,5,0.0
2078,FR_Battery,2030,9,6,6,0.0
2079,FR_Battery,2030,9,7,7,0.0
2080,FR_Battery,2030,9,8,8,0.0
2081,FR_Battery,2030,9,9,9,0.0
2082,FR_Battery,2030,9,10,10,0.0
2083,FR_Battery,2030,9,11,11,0.0
2084,FR_Battery,2030,9,12,12,0.0
2085,FR_Battery,2030,9,13,13,0.0
2086,FR_Battery,2030,9,14,14,0.0
2087,FR_Battery,2030,9,15,15,0.0
2088,FR_Battery,2030,9,16,16,0.0
2089,FR_Battery,2030,9,17,17,0.0
2090,FR_Battery,2030,9,18,18,0.0
2091,FR_Battery,2030,9,19,19,0.0
2092,FR_Battery,2030,9,20,20,0.0
2093,FR_Battery,2030,9,21,21,0.0
2094,FR_Battery,2030,9,22,22,0.0
2095,FR_Battery,2030,9,23,23,0.0
2096,FR_Battery,2030,9,24,24,0.0
2097,FR_Battery,2030,10,1,1,0.0
2098,FR_Battery,2030,10,2,2,0.0
2099,FR_Battery,2030,10,3,3,0.0
2100,FR_Battery,2030,10,4,4,0.0
2101,FR_Battery,2030,10,5,5,0.0
2102,FR_Battery,2030,10,6,6,0.0
2103,FR_Battery,2030,10,7,7,0.0
2104,FR_Battery,2030,10,8,8,0.0
2105,FR_Battery,2030,10,9,9,0.0
2106,FR_Battery,2030,10,10,10,0.0
2107,FR_Battery,2030,10,11,11,0.0
2108,FR_Battery,2030,10,12,12,0.0
2109,FR_Battery,2030,10,13,13,0.0
2110,FR_Battery,2030,10,14,14,0.0
2111,FR_Battery,2030,10,15,15,0.0
2112,FR_Battery,2030,10,16,16,0.0
2113,FR_Battery,2030,10,17,17,0.0
2114,FR_Battery,2030,10,18,18,0.0
2115,FR_Battery,2030,10,19,19,0.0
2116,FR_Battery,2030,10,20,20,0.0
2117,FR_Battery,2030,10,21,21,0.0
2118,FR_Battery,2030,10,22,22,0.0
2119,FR_Battery,2030,10,23,23,0.0
2120,FR_Battery,2030,10,24,24,0.0
2121,GR_Battery,2030,1,1,3,0.0
2122,GR_Battery,2030,1,4,6,0.0
2123,GR_Battery,2030,1,7,9,-0.4531499999999995
2124,GR_Battery,2030,1,10,12,0.0
2125,GR_Battery,2030,1,13,15,0.0
2126,GR_Battery,2030,1,16,18,-0.9380999999999995
2127,GR_Battery,2030,1,19,21,0.0
2128,GR_Battery,2030,1,22,24,0.0
2129,GR_Battery,2030,2,1,3,0.0
2130,GR_Battery,2030,2,4,6,0.0
2131,GR_Battery,2030,2,7,9,0.0
2132,GR_Battery,2030,2,10,12,0.0
2133,GR_Battery,2030,2,13,15,0.0
2134,GR_Battery,2030,2,16,18,0.0
2135,GR_Battery,2030,2,19,21,0.0
2136,GR_Battery,2030,2,22,24,0.0
2137,GR_Battery,2030,3,1,3,0.0
2138,GR_Battery,2030,3,4,6,0.0
2139,GR_Battery,2030,3,7,9,0.0
2140,GR_Battery,2030,3,10,12,0.0
2141,GR_Battery,2030,3,13,15,0.0
2142,GR_Battery,2030,3,16,18,0.0
2143,GR_Battery,2030,3,19,21,0.0
2144,GR_Battery,2030,3,22,24,0.0
2145,GR_Battery,2030,4,1,3,0.0
2146,GR_Battery,2030,4,4,6,0.0
2147,GR_Battery,2030,4,7,9,0.0
2148,GR_Battery,2030,4,10,12,0.0
2149,GR_Battery,2030,4,13,15,0.0
2150,GR_Battery,2030,4,16,18,0.0
2151,GR_Battery,2030,4,19,21,0.0
2152,GR_Battery,2030,4,22,24,0.0
2153,GR_Battery,2030,5,1,3,0.0
2154,GR_Battery,2030,5,4,6,0.0
2155,GR_Battery,2030,5,7,9,0.0
2156,GR_Battery,2030,5,10,12,0.0
2157,GR_Battery,2030,5,13,15,0.0
2158,GR_Battery,2030,5,16,18,0.0
2159,GR_Battery,2030,5,19,21,0.0
2160,GR_Battery,2030,5,22,24,0.0
2161,GR_Battery,2030,6,1,3,0.0
2162,GR_Battery,2030,6,4,6,0.0
2163,GR_Battery,2030,6,7,9,0.0
2164,GR_Battery,2030,6,10,12,0.0
2165,GR_Battery,2030,6,13,15,0.0
2166,GR_Battery,2030,6,16,18,0.0
2167,GR_Battery,2030,6,19,21,0.0
2168,GR_Battery,2030,6,22,24,0.0
2169,GR_Battery,2030,7,1,3,0.0
2170,GR_Battery,2030,7,4,6,0.0
2171,GR_Battery,2030,7,7,9,0.0
2172,GR_Battery,2030,7,10,12,0.0
2173,GR_Battery,2030,7,13,15,0.0
2174,GR_Battery,2030,7,16,18,0.0
2175,GR_Battery,2030,7,19,21,0.0
2176,GR_Battery,2030,7,22,24,0.0
2177,GR_Battery,2030,8,1,3,0.0
2178,GR_Battery,2030,8,4,6,0.0
2179,GR_Battery,2030,8,7,9,0.0
2180,GR_Battery,2030,8,10,12,0.0
2181,GR_Battery,2030,8,13,15,0.0
2182,GR_Battery,2030,8,16,18,0.0
2183,GR_Battery,2030,8,19,21,0.0
2184,GR_Battery,2030,8,22,24,0.0
2185,GR_Battery,2030,9,1,3,0.0
2186,GR_Battery,2030,9,4,6,0.0
2187,GR_Battery,2030,9,7,9,0.0
2188,GR_Battery,2030,9,10,12,0.0
2189,GR_Battery,2030,9,13,15,0.0
2190,GR_Battery,2030,9,16,18,0.0
2191,GR_Battery,2030,9,19,21,0.0
2192,GR_Battery,2030,9,22,24,0.0
2193,GR_Battery,2030,10,1,3,0.0
2194,GR_Battery,2030,10,4,6,0.0
2195,GR_Battery,2030,10,7,9,0.0
2196,GR_Battery,2030,10,10,12,0.0
2197,GR_Battery,2030,10,13,15,0.0
2198,GR_Battery,2030,10,16,18,0.0
2199,GR_Battery,2030,10,19,21,0.0
2200,GR_Battery,2030,10,22,24,0.0
2201,HR_Battery,2030,1,1,3,0.0
2202,HR_Battery,2030,1,4,6,0.0
2203,HR_Battery,2030,1,7,9,0.0
2204,HR_Battery,2030,1,10,12,0.0
2205,HR_Battery,2030,1,13,15,0.0
2206,HR_Battery,2030,1,16,18,0.0
2207,HR_Battery,2030,1,19,21,0.0
2208,HR_Battery,2030,1,22,24,0.0
2209,HR_Battery,2030,2,1,3,0.0
2210,HR_Battery,2030,2,4,6,0.0
2211,HR_Battery,2030,2,7,9,0.0
2212,HR_Battery,2030,2,10,12,0.0
2213,HR_Battery,2030,2,13,15,0.0
2214,HR_Battery,2030,2,16,18,0.0
2215,HR_Battery,2030,2,19,21,0.0
2216,HR_Battery,2030,2,22,24,0.0
2217,HR_Battery,2030,3,1,3,0.0
2218,HR_Battery,2030,3,4,6,0.0
2219,HR_Battery,2030,3,7,9,0.0
2220,HR_Battery,2030,3,10,12,0.0
2221,HR_Battery,2030,3,13,15,0.0
2222,HR_Battery,2030,3,16,18,0.0
2223,HR_Battery,2030,3,19,21,0.0
2224,HR_Battery,2030,3,22,24,0.0
2225,HR_Battery,2030,4,1,3,0.0
2226,HR_Battery,2030,4,4,6,0.0
2227,HR_Battery,2030,4,7,9,0.0
2228,HR_Battery,2030,4,10,12,0.0
2229,HR_Battery,2030,4,13,15,0.0
2230,HR_Battery,2030,4,16,18,0.0
2231,HR_Battery,2030,4,19,21,0.0
2232,HR_Battery,2030,4,22,24,0.0
2233,HR_Battery,2030,5,1,3,0.0
2234,HR_Battery,2030,5,4,6,0.0
2235,HR_Battery,2030,5,7,9,0.0
2236,HR_Battery,2030,5,10,12,0.0
2237,HR_Battery,2030,5,13,15,0.0
2238,HR_Battery,2030,5,16,18,0.0
2239,HR_Battery,2030,5,19,21,0.0
2240,HR_Battery,2030,5,22,24,0.0
2241,HR_Battery,2030,6,1,3,0.0
2242,HR_Battery,2030,6,4,6,0.0
2243,HR_Battery,2030,6,7,9,0.0
2244,HR_Battery,2030,6,10,12,0.0
2245,HR_Battery,2030,6,13,15,0.0
2246,HR_Battery,2030,6,16,18,0.0
2247,HR_Battery,2030,6,19,21,0.0
2248,HR_Battery,2030,6,22,24,0.0
2249,HR_Battery,2030,7,1,3,-0.36521100881305
2250,HR_Battery,2030,7,4,6,0.0
2251,HR_Battery,2030,7,7,9,0.0
2252,HR_Battery,2030,7,10,12,0.0
2253,HR_Battery,2030,7,13,15,0.0
2254,HR_Battery,2030,7,16,18,0.0
2255,HR_Battery,2030,7,19,21,0.0
2256,HR_Battery,2030,7,22,24,0.0
2257,HR_Battery,2030,8,1,3,0.0
2258,HR_Battery,2030,8,4,6,0.0
2259,HR_Battery,2030,8,7,9,0.0
2260,HR_Battery,2030,8,10,12,0.0
2261,HR_Battery,2030,8,13,15,0.0
2262,HR_Battery,2030,8,16,18,0.0
2263,HR_Battery,2030,8,19,21,0.0
2264,HR_Battery,2030,8,22,24,0.0
2265,HR_Battery,2030,9,1,3,-2.220446049250313e-16
2266,HR_Battery,2030,9,4,6,0.0
2267,HR_Battery,2030,9,7,9,0.0
2268,HR_Battery,2030,9,10,12,0.0
2269,HR_Battery,2030,9,13,15,0.0
2270,HR_Battery,2030,9,16,18,0.0
2271,HR_Battery,2030,9,19,21,0.0
2272,HR_Battery,2030,9,22,24,0.0
2273,HR_Battery,2030,10,1,3,0.0
2274,HR_Battery,2030,10,4,6,2.220446049250313e-16
2275,HR_Battery,2030,10,7,9,0.0
2276,HR_Battery,2030,10,10,12,0.0
2277,HR_Battery,2030,10,13,15,0.0
2278,HR_Battery,2030,10,16,18,0.0
2279,HR_Battery,2030,10,19,21,0.0
2280,HR_Battery,2030,10,22,24,0.0
2281,HU_Battery,2030,1,1,2,0.0
2282,HU_Battery,2030,1,3,4,-0.8109000000000001
2283,HU_Battery,2030,1,5,6,0.0
2284,HU_Battery,2030,1,7,8,0.0
2285,HU_Battery,2030,1,9,10,-0.5485499999999996
2286,HU_Battery,2030,1,11,12,0.0
2287,HU_Battery,2030,1,13,14,0.0
2288,HU_Battery,2030,1,15,16,-1.6218000000000001
2289,HU_Battery,2030,1,17,18,0.0
2290,HU_Battery,2030,1,19,20,0.0
2291,HU_Battery,2030,1,21,22,0.0
2292,HU_Battery,2030,1,23,24,0.0
2293,HU_Battery,2030,2,1,2,0.0
2294,HU_Battery,2030,2,3,4,0.0
2295,HU_Battery,2030,2,5,6,0.0
2296,HU_Battery,2030,2,7,8,0.0
2297,HU_Battery,2030,2,9,10,0.0
2298,HU_Battery,2030,2,11,12,0.0
2299,HU_Battery,2030,2,13,14,0.0
2300,HU_Battery,2030,2,15,16,0.0
2301,HU_Battery,2030,2,17,18,0.0
2302,HU_Battery,2030,2,19,20,0.0
2303,HU_Battery,2030,2,21,22,0.0
2304,HU_Battery,2030,2,23,24,0.0
2305,HU_Battery,2030,3,1,2,0.0
2306,HU_Battery,2030,3,3,4,0.0
2307,HU_Battery,2030,3,5,6,0.0
2308,HU_Battery,2030,3,7,8,0.0
2309,HU_Battery,2030,3,9,10,0.0
2310,HU_Battery,2030,3,11,12,0.0
2311,HU_Battery,2030,3,13,14,0.0
2312,HU_Battery,2030,3,15,16,-1.0152593811366493
2313,HU_Battery,2030,3,17,18,0.0
2314,HU_Battery,2030,3,19,20,0.0
2315,HU_Battery,2030,3,21,22,0.0
2316,HU_Battery,2030,3,23,24,0.0
2317,HU_Battery,2030,4,1,2,0.0
2318,HU_Battery,2030,4,3,4,0.0
2319,HU_Battery,2030,4,5,6,0.0
2320,HU_Battery,2030,4,7,8,0.0
2321,HU_Battery,2030,4,9,10,0.0
2322,HU_Battery,2030,4,11,12,0.0
2323,HU_Battery,2030,4,13,14,0.0
2324,HU_Battery,2030,4,15,16,0.0
2325,HU_Battery,2030,4,17,18,0.0
2326,HU_Battery,2030,4,19,20,0.0
2327,HU_Battery,2030,4,21,22,0.0
2328,HU_Battery,2030,4,23,24,0.0
2329,HU_Battery,2030,5,1,2,0.0
2330,HU_Battery,2030,5,3,4,0.0
2331,HU_Battery,2030,5,5,6,0.0
2332,HU_Battery,2030,5,7,8,0.0
2333,HU_Battery,2030,5,9,10,0.0
2334,HU_Battery,2030,5,11,12,0.0
2335,HU_Battery,2030,5,13,14,0.0
2336,HU_Battery,2030,5,15,16,0.0
2337,HU_Battery,2030,5,17,18,0.0
2338,HU_Battery,2030,5,19,20,0.0
2339,HU_Battery,2030,5,21,22,-2.667411008813052
2340,HU_Battery,2030,5,23,24,0.0
2341,HU_Battery,2030,6,1,2,0.0
2342,HU_Battery,2030,6,3,4,0.0
2343,HU_Battery,2030,6,5,6,0.0
2344,HU_Battery,2030,6,7,8,0.0
2345,HU_Battery,2030,6,9,10,0.0
2346,HU_Battery,2030,6,11,12,0.0
2347,HU_Battery,2030,6,13,14,0.0
2348,HU_Battery,2030,6,15,16,0.0
2349,HU_Battery,2030,6,17,18,0.0
2350,HU_Battery,2030,6,19,20,0.0
2351,HU_Battery,2030,6,21,22,0.0
2352,HU_Battery,2030,6,23,24,0.0
2353,HU_Battery,2030,7,1,2,0.0
2354,HU_Battery,2030,7,3,4,0.0
2355,HU_Battery,2030,7,5,6,0.0
2356,HU_Battery,2030,7,7,8,0.0
2357,HU_Battery,2030,7,9,10,0.0
2358,HU_Battery,2030,7,11,12,0.0
2359,HU_Battery,2030,7,13,14,0.0
2360,HU_Battery,2030,7,15,16,0.0
2361,HU_Battery,2030,7,17,18,0.0
2362,HU_Battery,2030,7,19,20,0.0
2363,HU_Battery,2030,7,21,22,0.0
2364,HU_Battery,2030,7,23,24,0.0
2365,HU_Battery,2030,8,1,2,0.0
2366,HU_Battery,2030,8,3,4,0.0
2367,HU_Battery,2030,8,5,6,0.0
2368,HU_Battery,2030,8,7,8,0.0
2369,HU_Battery,2030,8,9,10,-0.01331912284617598
2370,HU_Battery,2030,8,11,12,0.0
2371,HU_Battery,2030,8,13,14,0.0
2372,HU_Battery,2030,8,15,16,-0.8230500000000001
2373,HU_Battery,2030,8,17,18,0.0
2374,HU_Battery,2030,8,19,20,0.0
2375,HU_Battery,2030,8,21,22,0.0
2376,HU_Battery,2030,8,23,24,0.0
2377,HU_Battery,2030,9,1,2,0.0
2378,HU_Battery,2030,9,3,4,0.0
2379,HU_Battery,2030,9,5,6,0.0
2380,HU_Battery,2030,9,7,8,0.0
2381,HU_Battery,2030,9,9,10,0.0
2382,HU_Battery,2030,9,11,12,0.0
2383,HU_Battery,2030,9,13,14,0.0
2384,HU_Battery,2030,9,15,16,0.0
2385,HU_Battery,2030,9,17,18,0.0
2386,HU_Battery,2030,9,19,20,0.0
2387,HU_Battery,2030,9,21,22,0.0
2388,HU_Battery,2030,9,23,24,0.0
2389,HU_Battery,2030,10,1,2,0.0
2390,HU_Battery,2030,10,3,4,0.0
2391,HU_Battery,2030,10,5,6,0.0
2392,HU_Battery,2030,10,7,8,0.0
2393,HU_Battery,2030,10,9,10,0.0
2394,HU_Battery,2030,10,11,12,0.0
2395,HU_Battery,2030,10,13,14,0.0
2396,HU_Battery,2030,10,15,16,-2.2941000000000003
2397,HU_Battery,2030,10,17,18,0.0
2398,HU_Battery,2030,10,19,20,0.0
2399,HU_Battery,2030,10,21,22,0.0
2400,HU_Battery,2030,10,23,24,0.0
2401,IE_Battery,2030,1,1,1,0.0
2402,IE_Battery,2030,1,2,2,0.0
2403,IE_Battery,2030,1,3,3,0.0
2404,IE_Battery,2030,1,4,4,0.0
2405,IE_Battery,2030,1,5,5,0.0
2406,IE_Battery,2030,1,6,6,0.0
2407,IE_Battery,2030,1,7,7,0.0
2408,IE_Battery,2030,1,8,8,0.0
2409,IE_Battery,2030,1,9,9,0.0
2410,IE_Battery,2030,1,10,10,0.0
2411,IE_Battery,2030,1,11,11,0.0
2412,IE_Battery,2030,1,12,12,0.0
2413,IE_Battery,2030,1,13,13,0.0
2414,IE_Battery,2030,1,14,14,0.0
2415,IE_Battery,2030,1,15,15,0.0
2416,IE_Battery,2030,1,16,16,0.0
2417,IE_Battery,2030,1,17,17,0.0
2418,IE_Battery,2030,1,18,18,0.0
2419,IE_Battery,2030,1,19,19,0.0
2420,IE_Battery,2030,1,20,20,0.0
2421,IE_Battery,2030,1,21,21,0.0
2422,IE_Battery,2030,1,22,22,0.0
2423,IE_Battery,2030,1,23,23,0.0
2424,IE_Battery,2030,1,24,24,0.0
2425,IE_Battery,2030,2,1,1,0.0
2426,IE_Battery,2030,2,2,2,0.0
2427,IE_Battery,2030,2,3,3,0.0
2428,IE_Battery,2030,2,4,4,0.0
2429,IE_Battery,2030,2,5,5,0.0
2430,IE_Battery,2030,2,6,6,0.0
2431,IE_Battery,2030,2,7,7,0.0
2432,IE_Battery,2030,2,8,8,0.0
2433,IE_Battery,2030,2,9,9,0.0
2434,IE_Battery,2030,2,10,10,0.0
2435,IE_Battery,2030,2,11,11,0.0
2436,IE_Battery,2030,2,12,12,0.0
2437,IE_Battery,2030,2,13,13,0.0
2438,IE_Battery,2030,2,14,14,0.0
2439,IE_Battery,2030,2,15,15,0.0
2440,IE_Battery,2030,2,16,16,0.0
2441,IE_Battery,2030,2,17,17,0.0
2442,IE_Battery,2030,2,18,18,0.0
2443,IE_Battery,2030,2,19,19,0.0
2444,IE_Battery,2030,2,20,20,0.0
2445,IE_Battery,2030,2,21,21,0.0
2446,IE_Battery,2030,2,22,22,-0.5841000000000001
2447,IE_Battery,2030,2,23,23,0.0
