id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
282,DE_Coal,DE_Balance,2030,1,1.0,1.0,18,18,18952.0
283,DE_Coal,DE_Balance,2030,1,1.0,1.0,19,19,18952.0
284,DE_Coal,DE_Balance,2030,1,1.0,1.0,20,20,18952.0
285,DE_Coal,DE_Balance,2030,1,1.0,1.0,21,21,18951.999999999993
286,DE_Coal,DE_Balance,2030,1,1.0,1.0,22,22,15772.505197912125
287,DE_Coal,DE_Balance,2030,1,1.0,1.0,23,23,9585.43038207859
288,DE_Coal,DE_Balance,2030,1,1.0,1.0,24,24,7160.833231532414
289,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,1,1,0.0
290,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,2,2,0.0
291,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,3,3,0.0
292,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,4,4,0.0
293,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,5,5,0.0
294,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,6,6,0.0
295,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,7,7,0.0
296,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,8,8,0.0
297,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,9,9,0.0
298,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,10,10,0.0
299,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,11,11,0.0
300,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,12,12,0.0
301,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,13,13,0.0
302,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,14,14,0.0
303,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,15,15,0.0
304,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,16,16,0.0
305,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,17,17,0.0
306,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,18,18,0.0
307,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,19,19,0.0
308,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,20,20,0.0
309,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,21,21,0.0
310,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,22,22,0.0
311,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,23,23,0.0
312,DE_Nuclear,DE_Balance,2030,1,1.0,1.0,24,24,0.0
313,DE_CCGT,DE_Balance,2030,1,1.0,1.0,1,1,0.0
314,DE_CCGT,DE_Balance,2030,1,1.0,1.0,2,2,0.0
315,DE_CCGT,DE_Balance,2030,1,1.0,1.0,3,3,0.0
316,DE_CCGT,DE_Balance,2030,1,1.0,1.0,4,4,0.0
317,DE_CCGT,DE_Balance,2030,1,1.0,1.0,5,5,0.0
318,DE_CCGT,DE_Balance,2030,1,1.0,1.0,6,6,0.0
319,DE_CCGT,DE_Balance,2030,1,1.0,1.0,7,7,6783.0
320,DE_CCGT,DE_Balance,2030,1,1.0,1.0,8,8,6783.0
321,DE_CCGT,DE_Balance,2030,1,1.0,1.0,9,9,6783.0
322,DE_CCGT,DE_Balance,2030,1,1.0,1.0,10,10,6783.0
323,DE_CCGT,DE_Balance,2030,1,1.0,1.0,11,11,6783.0
324,DE_CCGT,DE_Balance,2030,1,1.0,1.0,12,12,6783.0
325,DE_CCGT,DE_Balance,2030,1,1.0,1.0,13,13,6069.0
326,DE_CCGT,DE_Balance,2030,1,1.0,1.0,14,14,0.0
327,DE_CCGT,DE_Balance,2030,1,1.0,1.0,15,15,0.0
328,DE_CCGT,DE_Balance,2030,1,1.0,1.0,16,16,0.0
329,DE_CCGT,DE_Balance,2030,1,1.0,1.0,17,17,0.0
330,DE_CCGT,DE_Balance,2030,1,1.0,1.0,18,18,5517.466697126924
331,DE_CCGT,DE_Balance,2030,1,1.0,1.0,19,19,6783.0
332,DE_CCGT,DE_Balance,2030,1,1.0,1.0,20,20,6783.0
333,DE_CCGT,DE_Balance,2030,1,1.0,1.0,21,21,3864.2101143780187
334,DE_CCGT,DE_Balance,2030,1,1.0,1.0,22,22,0.0
335,DE_CCGT,DE_Balance,2030,1,1.0,1.0,23,23,0.0
336,DE_CCGT,DE_Balance,2030,1,1.0,1.0,24,24,0.0
337,DE_OCGT,DE_Balance,2030,1,1.0,1.0,1,1,0.0
338,DE_OCGT,DE_Balance,2030,1,1.0,1.0,2,2,0.0
339,DE_OCGT,DE_Balance,2030,1,1.0,1.0,3,3,0.0
340,DE_OCGT,DE_Balance,2030,1,1.0,1.0,4,4,0.0
341,DE_OCGT,DE_Balance,2030,1,1.0,1.0,5,5,0.0
342,DE_OCGT,DE_Balance,2030,1,1.0,1.0,6,6,0.0
