id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
5029,PL_Balance,2030,9,17,17,0.0
5030,PL_Balance,2030,9,18,18,0.7611
5031,PL_Balance,2030,9,19,19,0.7611
5032,PL_Balance,2030,9,20,20,0.7611
5033,PL_Balance,2030,9,21,21,0.7611
5034,PL_Balance,2030,9,22,22,0.7611
5035,PL_Balance,2030,9,23,23,0.0
5036,PL_Balance,2030,9,24,24,0.0
5037,PL_Balance,2030,10,1,1,0.8142
5038,PL_Balance,2030,10,2,2,0.8142
5039,PL_Balance,2030,10,3,3,1.1661000000000001
5040,PL_Balance,2030,10,4,4,1.1661000000000001
5041,PL_Balance,2030,10,5,5,1.518
5042,PL_Balance,2030,10,6,6,1.518
5043,PL_Balance,2030,10,7,7,1.518
5044,PL_Balance,2030,10,8,8,1.518
5045,PL_Balance,2030,10,9,9,1.794
5046,PL_Balance,2030,10,10,10,1.794
5047,PL_Balance,2030,10,11,11,1.794
5048,PL_Balance,2030,10,12,12,2.3459999999999996
5049,PL_Balance,2030,10,13,13,2.3459999999999996
5050,PL_Balance,2030,10,14,14,2.3459999999999996
5051,PL_Balance,2030,10,15,15,2.3459999999999996
5052,PL_Balance,2030,10,16,16,2.3459999999999996
5053,PL_Balance,2030,10,17,17,7.9530885685554455
5054,PL_Balance,2030,10,18,18,16.457188568555445
5055,PL_Balance,2030,10,19,19,2.6161255094345006
5056,PL_Balance,2030,10,20,20,1.8274744905654994
5057,PL_Balance,2030,10,21,21,1.518
5058,PL_Balance,2030,10,22,22,1.518
5059,PL_Balance,2030,10,23,23,0.8142
5060,PL_Balance,2030,10,24,24,0.8142
5061,PT_Balance,2030,1,1,2,1.8762
5062,PT_Balance,2030,1,3,3,0.9381000000000002
5063,PT_Balance,2030,1,4,4,1.749
5064,PT_Balance,2030,1,5,6,3.498
5065,PT_Balance,2030,1,7,8,5.406
5066,PT_Balance,2030,1,9,9,5.565
5067,PT_Balance,2030,1,10,10,-0.1590000000000007
5068,PT_Balance,2030,1,11,12,5.406000000000001
5069,PT_Balance,2030,1,13,14,1.8762
5070,PT_Balance,2030,1,15,15,0.9381000000000002
5071,PT_Balance,2030,1,16,16,0.9380999999999999
5072,PT_Balance,2030,1,17,18,1.8761999999999999
5073,PT_Balance,2030,1,19,20,1.8762
5074,PT_Balance,2030,1,21,21,0.9381000000000002
5075,PT_Balance,2030,1,22,22,0.9381000000000002
5076,PT_Balance,2030,1,23,24,1.8762
5077,PT_Balance,2030,2,1,2,0.0
5078,PT_Balance,2030,2,3,3,0.0
5079,PT_Balance,2030,2,4,4,0.0
5080,PT_Balance,2030,2,5,6,0.0
5081,PT_Balance,2030,2,7,8,1.1682000000000001
5082,PT_Balance,2030,2,9,9,1.980649380962038
5083,PT_Balance,2030,2,10,10,8.862448142886116
5084,PT_Balance,2030,2,11,12,0.5841000000000001
5085,PT_Balance,2030,2,13,14,0.0
5086,PT_Balance,2030,2,15,15,0.0
5087,PT_Balance,2030,2,16,16,0.0
5088,PT_Balance,2030,2,17,18,0.0
5089,PT_Balance,2030,2,19,20,1.1682000000000001
5090,PT_Balance,2030,2,21,21,0.5840999999999998
5091,PT_Balance,2030,2,22,22,0.5841000000000003
5092,PT_Balance,2030,2,23,24,1.1682000000000001
5093,PT_Balance,2030,3,1,2,1.9140000000000001
5094,PT_Balance,2030,3,3,3,0.9570000000000003
5095,PT_Balance,2030,3,4,4,0.9569999999999999
5096,PT_Balance,2030,3,5,6,1.9140000000000001
5097,PT_Balance,2030,3,7,8,2.9579999999999997
5098,PT_Balance,2030,3,9,9,0.6960000000000006
5099,PT_Balance,2030,3,10,10,2.261999999999999
5100,PT_Balance,2030,3,11,12,2.9579999999999997
5101,PT_Balance,2030,3,13,14,1.9140000000000001
5102,PT_Balance,2030,3,15,15,0.8146363636363643
5103,PT_Balance,2030,3,16,16,1.0993636363636359
5104,PT_Balance,2030,3,17,18,3.3376363636363635
5105,PT_Balance,2030,3,19,20,3.3376363636363635
5106,PT_Balance,2030,3,21,21,1.6688181818181822
5107,PT_Balance,2030,3,22,22,1.4789999999999996
5108,PT_Balance,2030,3,23,24,2.9579999999999997
5109,PT_Balance,2030,4,1,2,0.0
5110,PT_Balance,2030,4,3,3,0.0
5111,PT_Balance,2030,4,4,4,0.0
5112,PT_Balance,2030,4,5,6,0.0
5113,PT_Balance,2030,4,7,8,0.0
5114,PT_Balance,2030,4,9,9,0.0
5115,PT_Balance,2030,4,10,10,0.0
5116,PT_Balance,2030,4,11,12,0.0
5117,PT_Balance,2030,4,13,14,0.0
5118,PT_Balance,2030,4,15,15,0.0
5119,PT_Balance,2030,4,16,16,0.0
5120,PT_Balance,2030,4,17,18,0.0
5121,PT_Balance,2030,4,19,20,0.0
5122,PT_Balance,2030,4,21,21,0.0
5123,PT_Balance,2030,4,22,22,0.0
5124,PT_Balance,2030,4,23,24,0.0
5125,PT_Balance,2030,5,1,2,1.8408
5126,PT_Balance,2030,5,3,3,5.776797939461538
5127,PT_Balance,2030,5,4,4,-1.8019389841688307
5128,PT_Balance,2030,5,5,6,6.108917910585414
5129,PT_Balance,2030,5,7,8,6.108917910585414
5130,PT_Balance,2030,5,9,9,-1.8019389841688307
5131,PT_Balance,2030,5,10,10,5.776797939461538
5132,PT_Balance,2030,5,11,12,1.8408
5133,PT_Balance,2030,5,13,14,1.8408
5134,PT_Balance,2030,5,15,15,0.9204000000000001
5135,PT_Balance,2030,5,16,16,0.9203999999999999
5136,PT_Balance,2030,5,17,18,1.8408
5137,PT_Balance,2030,5,19,20,8.838977137110888
5138,PT_Balance,2030,5,21,21,2.032688568555443
5139,PT_Balance,2030,5,22,22,3.307200000000001
5140,PT_Balance,2030,5,23,24,1.8408
5141,PT_Balance,2030,6,1,2,0.0
5142,PT_Balance,2030,6,3,3,0.0
5143,PT_Balance,2030,6,4,4,0.0
5144,PT_Balance,2030,6,5,6,0.0
5145,PT_Balance,2030,6,7,8,0.0
5146,PT_Balance,2030,6,9,9,0.0
5147,PT_Balance,2030,6,10,10,0.0
5148,PT_Balance,2030,6,11,12,0.0
5149,PT_Balance,2030,6,13,14,0.0
5150,PT_Balance,2030,6,15,15,0.0
5151,PT_Balance,2030,6,16,16,0.0
5152,PT_Balance,2030,6,17,18,0.0
5153,PT_Balance,2030,6,19,20,0.0
5154,PT_Balance,2030,6,21,21,0.0
5155,PT_Balance,2030,6,22,22,0.0
5156,PT_Balance,2030,6,23,24,0.0
5157,PT_Balance,2030,7,1,2,1.3098
5158,PT_Balance,2030,7,3,3,0.6549
5159,PT_Balance,2030,7,4,4,0.6549
5160,PT_Balance,2030,7,5,6,1.3098
5161,PT_Balance,2030,7,7,8,1.3098
5162,PT_Balance,2030,7,9,9,0.6549
5163,PT_Balance,2030,7,10,10,0.6549
5164,PT_Balance,2030,7,11,12,1.3098
5165,PT_Balance,2030,7,13,14,1.3098
5166,PT_Balance,2030,7,15,15,-0.32745
5167,PT_Balance,2030,7,16,16,0.32745
5168,PT_Balance,2030,7,17,18,1.3098
5169,PT_Balance,2030,7,19,20,1.3098
5170,PT_Balance,2030,7,21,21,0.6549
5171,PT_Balance,2030,7,22,22,0.6549
5172,PT_Balance,2030,7,23,24,1.3098
5173,PT_Balance,2030,8,1,2,1.0974
5174,PT_Balance,2030,8,3,3,0.5487
5175,PT_Balance,2030,8,4,4,0.5487000000000002
5176,PT_Balance,2030,8,5,6,1.0974
5177,PT_Balance,2030,8,7,8,1.0974
5178,PT_Balance,2030,8,9,9,0.5487000000000003
5179,PT_Balance,2030,8,10,10,0.5487000000000002
5180,PT_Balance,2030,8,11,12,1.0974
5181,PT_Balance,2030,8,13,14,0.0
5182,PT_Balance,2030,8,15,15,0.0
5183,PT_Balance,2030,8,16,16,0.0
5184,PT_Balance,2030,8,17,18,0.0
5185,PT_Balance,2030,8,19,20,1.0974
5186,PT_Balance,2030,8,21,21,-0.2743500000000001
5187,PT_Balance,2030,8,22,22,1.37175
5188,PT_Balance,2030,8,23,24,1.0974
5189,PT_Balance,2030,9,1,2,1.5222
5190,PT_Balance,2030,9,3,3,0.7611000000000001
5191,PT_Balance,2030,9,4,4,0.7610999999999999
5192,PT_Balance,2030,9,5,6,1.5222
5193,PT_Balance,2030,9,7,8,2.838
5194,PT_Balance,2030,9,9,9,-0.06127500000000019
5195,PT_Balance,2030,9,10,10,2.241375
5196,PT_Balance,2030,9,11,12,1.5222
5197,PT_Balance,2030,9,13,14,1.5222
5198,PT_Balance,2030,9,15,15,0.7611
5199,PT_Balance,2030,9,16,16,0.0
5200,PT_Balance,2030,9,17,18,0.0
5201,PT_Balance,2030,9,19,20,1.5222
5202,PT_Balance,2030,9,21,21,-1.5221999999999998
5203,PT_Balance,2030,9,22,22,0.7611000000000001
5204,PT_Balance,2030,9,23,24,1.5222
5205,PT_Balance,2030,10,1,2,0.0
5206,PT_Balance,2030,10,3,3,0.0
5207,PT_Balance,2030,10,4,4,0.0
5208,PT_Balance,2030,10,5,6,0.0
5209,PT_Balance,2030,10,7,8,1.6284
5210,PT_Balance,2030,10,9,9,-1.6284
5211,PT_Balance,2030,10,10,10,0.0
5212,PT_Balance,2030,10,11,12,0.0
5213,PT_Balance,2030,10,13,14,0.0
5214,PT_Balance,2030,10,15,15,0.0
5215,PT_Balance,2030,10,16,16,0.0
5216,PT_Balance,2030,10,17,18,0.0
5217,PT_Balance,2030,10,19,20,1.6284
5218,PT_Balance,2030,10,21,21,-0.055199999999999694
5219,PT_Balance,2030,10,22,22,3.0912000000000015
5220,PT_Balance,2030,10,23,24,1.6284
5221,RO_Balance,2030,1,1,2,1.8762
5222,RO_Balance,2030,1,3,3,1.7490000000000003
5223,RO_Balance,2030,1,4,4,0.12719999999999976
5224,RO_Balance,2030,1,5,6,3.498
5225,RO_Balance,2030,1,7,8,5.406
5226,RO_Balance,2030,1,9,9,-1.1010749999999998
5227,RO_Balance,2030,1,10,10,2.9772749999999997
5228,RO_Balance,2030,1,11,12,2.6871
5229,RO_Balance,2030,1,13,14,3.498
5230,RO_Balance,2030,1,15,15,-0.6837
5231,RO_Balance,2030,1,16,16,2.5599
5232,RO_Balance,2030,1,17,18,3.4979999999999998
5233,RO_Balance,2030,1,19,20,5.405999999999999
5234,RO_Balance,2030,1,21,21,2.7029999999999994
5235,RO_Balance,2030,1,22,22,0.9381000000000002
5236,RO_Balance,2030,1,23,24,1.8762
5237,RO_Balance,2030,2,1,2,0.0
5238,RO_Balance,2030,2,3,3,0.0
5239,RO_Balance,2030,2,4,4,0.0
5240,RO_Balance,2030,2,5,6,0.0
5241,RO_Balance,2030,2,7,8,0.0
5242,RO_Balance,2030,2,9,9,0.0
5243,RO_Balance,2030,2,10,10,0.0
5244,RO_Balance,2030,2,11,12,0.0
5245,RO_Balance,2030,2,13,14,0.0
5246,RO_Balance,2030,2,15,15,0.0
5247,RO_Balance,2030,2,16,16,0.0
5248,RO_Balance,2030,2,17,18,0.0
5249,RO_Balance,2030,2,19,20,0.0
5250,RO_Balance,2030,2,21,21,0.0
5251,RO_Balance,2030,2,22,22,0.0
5252,RO_Balance,2030,2,23,24,0.0
5253,RO_Balance,2030,3,1,2,2.3141999999999996
5254,RO_Balance,2030,3,3,3,1.1570999999999998
5255,RO_Balance,2030,3,4,4,1.1570999999999998
5256,RO_Balance,2030,3,5,6,2.3141999999999996
5257,RO_Balance,2030,3,7,8,2.9579999999999997
5258,RO_Balance,2030,3,9,9,0.5133000000000005
5259,RO_Balance,2030,3,10,10,2.444699999999999
5260,RO_Balance,2030,3,11,12,1.0266
5261,RO_Balance,2030,3,13,14,2.5908395874244334
5262,RO_Balance,2030,3,15,15,1.846160412575566
5263,RO_Balance,2030,3,16,16,9.80000996480418
5264,RO_Balance,2030,3,17,18,5.355679174848865
5265,RO_Balance,2030,3,19,20,5.355679174848865
5266,RO_Balance,2030,3,21,21,4.0089395874244325
5267,RO_Balance,2030,3,22,22,-0.3741000000000001
5268,RO_Balance,2030,3,23,24,1.9140000000000001
5269,RO_Balance,2030,4,1,2,0.8142
5270,RO_Balance,2030,4,3,3,0.4071
5271,RO_Balance,2030,4,4,4,0.4071
5272,RO_Balance,2030,4,5,6,0.8142
5273,RO_Balance,2030,4,7,8,0.8142
5274,RO_Balance,2030,4,9,9,0.4071
5275,RO_Balance,2030,4,10,10,0.4071
5276,RO_Balance,2030,4,11,12,0.8142
5277,RO_Balance,2030,4,13,14,0.8142
5278,RO_Balance,2030,4,15,15,-0.8142
5279,RO_Balance,2030,4,16,16,1.6284
5280,RO_Balance,2030,4,17,18,0.8142
5281,RO_Balance,2030,4,19,20,0.8142
5282,RO_Balance,2030,4,21,21,1.6284
5283,RO_Balance,2030,4,22,22,-0.8142
5284,RO_Balance,2030,4,23,24,0.8142
5285,RO_Balance,2030,5,1,2,0.0
5286,RO_Balance,2030,5,3,3,0.0
5287,RO_Balance,2030,5,4,4,0.0
5288,RO_Balance,2030,5,5,6,0.0
5289,RO_Balance,2030,5,7,8,0.0
5290,RO_Balance,2030,5,9,9,0.0
5291,RO_Balance,2030,5,10,10,0.0
5292,RO_Balance,2030,5,11,12,0.0
5293,RO_Balance,2030,5,13,14,0.0
5294,RO_Balance,2030,5,15,15,0.0
5295,RO_Balance,2030,5,16,16,-2.573622017626104
5296,RO_Balance,2030,5,17,18,5.334822017626104
5297,RO_Balance,2030,5,19,20,5.334822017626104
5298,RO_Balance,2030,5,21,21,-2.573622017626104
5299,RO_Balance,2030,5,22,22,0.0
5300,RO_Balance,2030,5,23,24,0.0
5301,RO_Balance,2030,6,1,2,0.6372
5302,RO_Balance,2030,6,3,3,0.3186
5303,RO_Balance,2030,6,4,4,0.3186
5304,RO_Balance,2030,6,5,6,0.6372
5305,RO_Balance,2030,6,7,8,0.6372
5306,RO_Balance,2030,6,9,9,1.2744
5307,RO_Balance,2030,6,10,10,-0.6372
5308,RO_Balance,2030,6,11,12,0.6372
5309,RO_Balance,2030,6,13,14,0.0
5310,RO_Balance,2030,6,15,15,0.3186
5311,RO_Balance,2030,6,16,16,0.0
5312,RO_Balance,2030,6,17,18,0.6372
5313,RO_Balance,2030,6,19,20,0.6372
5314,RO_Balance,2030,6,21,21,0.3186
5315,RO_Balance,2030,6,22,22,0.3186
5316,RO_Balance,2030,6,23,24,0.0
5317,RO_Balance,2030,7,1,2,1.3098
5318,RO_Balance,2030,7,3,3,0.6549
5319,RO_Balance,2030,7,4,4,0.6549
5320,RO_Balance,2030,7,5,6,1.3098
5321,RO_Balance,2030,7,7,8,1.3098
5322,RO_Balance,2030,7,9,9,0.6549
5323,RO_Balance,2030,7,10,10,0.6549
5324,RO_Balance,2030,7,11,12,1.3098
5325,RO_Balance,2030,7,13,14,1.3098
5326,RO_Balance,2030,7,15,15,-0.32745
5327,RO_Balance,2030,7,16,16,1.63725
5328,RO_Balance,2030,7,17,18,1.3098
5329,RO_Balance,2030,7,19,20,2.6195999999999997
5330,RO_Balance,2030,7,21,21,0.6549
5331,RO_Balance,2030,7,22,22,0.6549
5332,RO_Balance,2030,7,23,24,1.3098
5333,RO_Balance,2030,8,1,2,1.0974000000000004
5334,RO_Balance,2030,8,3,3,-1.0974000000000004
5335,RO_Balance,2030,8,4,4,2.1948000000000003
5336,RO_Balance,2030,8,5,6,1.0974
5337,RO_Balance,2030,8,7,8,4.192430218857701
5338,RO_Balance,2030,8,9,9,0.450115109428876
5339,RO_Balance,2030,8,10,10,1.6460999999999744
5340,RO_Balance,2030,8,11,12,0.02663824569235196
5341,RO_Balance,2030,8,13,14,0.0
5342,RO_Balance,2030,8,15,15,1.6461000000000001
5343,RO_Balance,2030,8,16,16,-1.0974
5344,RO_Balance,2030,8,17,18,2.7435
5345,RO_Balance,2030,8,19,20,1.0974000000000002
5346,RO_Balance,2030,8,21,21,0.5487
5347,RO_Balance,2030,8,22,22,0.5487000000000002
5348,RO_Balance,2030,8,23,24,1.0974
5349,RO_Balance,2030,9,1,2,1.5222
5350,RO_Balance,2030,9,3,3,0.7610999999999999
5351,RO_Balance,2030,9,4,4,0.7611000000000001
5352,RO_Balance,2030,9,5,6,1.5222
5353,RO_Balance,2030,9,7,8,1.5222
5354,RO_Balance,2030,9,9,9,0.7611000000000001
5355,RO_Balance,2030,9,10,10,0.7611
5356,RO_Balance,2030,9,11,12,1.5222
5357,RO_Balance,2030,9,13,14,1.5222
5358,RO_Balance,2030,9,15,15,0.7611000000000001
5359,RO_Balance,2030,9,16,16,0.7610999999999999
5360,RO_Balance,2030,9,17,18,1.5222
5361,RO_Balance,2030,9,19,20,1.5222
5362,RO_Balance,2030,9,21,21,3.0444000000000004
5363,RO_Balance,2030,9,22,22,-1.5222000000000004
5364,RO_Balance,2030,9,23,24,1.5222000000000004
5365,RO_Balance,2030,10,1,2,1.6284
5366,RO_Balance,2030,10,3,3,0.8142
5367,RO_Balance,2030,10,4,4,0.8142
5368,RO_Balance,2030,10,5,6,1.6284
5369,RO_Balance,2030,10,7,8,2.3322000000000003
5370,RO_Balance,2030,10,9,9,0.8142
5371,RO_Balance,2030,10,10,10,2.166576192870463
5372,RO_Balance,2030,10,11,12,1.6284
5373,RO_Balance,2030,10,13,14,3.1601999999999997
5374,RO_Balance,2030,10,15,15,-0.7175999999999996
5375,RO_Balance,2030,10,16,16,2.3459999999999996
5376,RO_Balance,2030,10,17,18,4.692
5377,RO_Balance,2030,10,19,20,4.4436
5378,RO_Balance,2030,10,21,21,2.2218000000000004
5379,RO_Balance,2030,10,22,22,0.8142
5380,RO_Balance,2030,10,23,24,1.6284
5381,SE_Balance,2030,1,1,1,1.749
5382,SE_Balance,2030,1,2,2,1.749
5383,SE_Balance,2030,1,3,3,1.749
5384,SE_Balance,2030,1,4,4,1.749
5385,SE_Balance,2030,1,5,5,1.749
5386,SE_Balance,2030,1,6,6,1.749
5387,SE_Balance,2030,1,7,7,2.703
5388,SE_Balance,2030,1,8,8,2.703
5389,SE_Balance,2030,1,9,9,4.978827137110889
5390,SE_Balance,2030,1,10,10,4.978827137110889
5391,SE_Balance,2030,1,11,11,4.978827137110889
5392,SE_Balance,2030,1,12,12,5.662841823908224
5393,SE_Balance,2030,1,13,13,2.63145
5394,SE_Balance,2030,1,14,14,2.63145
5395,SE_Balance,2030,1,15,15,2.63145
5396,SE_Balance,2030,1,16,16,2.63145
5397,SE_Balance,2030,1,17,17,2.6314499999999996
5398,SE_Balance,2030,1,18,18,2.6314499999999996
5399,SE_Balance,2030,1,19,19,2.703
5400,SE_Balance,2030,1,20,20,2.703
5401,SE_Balance,2030,1,21,21,1.749
5402,SE_Balance,2030,1,22,22,1.749
5403,SE_Balance,2030,1,23,23,1.749
5404,SE_Balance,2030,1,24,24,1.749
5405,SE_Balance,2030,2,1,1,0.0
5406,SE_Balance,2030,2,2,2,0.0
5407,SE_Balance,2030,2,3,3,0.0
5408,SE_Balance,2030,2,4,4,0.0
5409,SE_Balance,2030,2,5,5,0.0
5410,SE_Balance,2030,2,6,6,0.0
5411,SE_Balance,2030,2,7,7,0.0
5412,SE_Balance,2030,2,8,8,0.0
5413,SE_Balance,2030,2,9,9,0.0
5414,SE_Balance,2030,2,10,10,0.5841000000000001
5415,SE_Balance,2030,2,11,11,0.5841000000000001
5416,SE_Balance,2030,2,12,12,0.5841000000000001
5417,SE_Balance,2030,2,13,13,0.5841000000000001
5418,SE_Balance,2030,2,14,14,0.5841000000000001
5419,SE_Balance,2030,2,15,15,0.5841000000000001
5420,SE_Balance,2030,2,16,16,0.5841000000000001
5421,SE_Balance,2030,2,17,17,0.5841000000000001
5422,SE_Balance,2030,2,18,18,0.5841000000000001
5423,SE_Balance,2030,2,19,19,0.5841000000000001
5424,SE_Balance,2030,2,20,20,0.5841000000000001
5425,SE_Balance,2030,2,21,21,0.0
5426,SE_Balance,2030,2,22,22,0.0
5427,SE_Balance,2030,2,23,23,0.0
5428,SE_Balance,2030,2,24,24,0.0
5429,SE_Balance,2030,3,1,1,0.0
5430,SE_Balance,2030,3,2,2,0.0
5431,SE_Balance,2030,3,3,3,0.0
5432,SE_Balance,2030,3,4,4,0.0
5433,SE_Balance,2030,3,5,5,0.0
5434,SE_Balance,2030,3,6,6,0.0
5435,SE_Balance,2030,3,7,7,0.0
5436,SE_Balance,2030,3,8,8,0.0
5437,SE_Balance,2030,3,9,9,0.0
5438,SE_Balance,2030,3,10,10,0.0
5439,SE_Balance,2030,3,11,11,0.0
5440,SE_Balance,2030,3,12,12,0.0
5441,SE_Balance,2030,3,13,13,0.0
5442,SE_Balance,2030,3,14,14,0.0
5443,SE_Balance,2030,3,15,15,0.0
5444,SE_Balance,2030,3,16,16,0.0
5445,SE_Balance,2030,3,17,17,0.0
5446,SE_Balance,2030,3,18,18,0.0
5447,SE_Balance,2030,3,19,19,0.0
5448,SE_Balance,2030,3,20,20,0.0
5449,SE_Balance,2030,3,21,21,0.0
5450,SE_Balance,2030,3,22,22,0.0
5451,SE_Balance,2030,3,23,23,0.0
5452,SE_Balance,2030,3,24,24,0.0
5453,SE_Balance,2030,4,1,1,0.0
5454,SE_Balance,2030,4,2,2,0.0
5455,SE_Balance,2030,4,3,3,0.0
5456,SE_Balance,2030,4,4,4,0.0
5457,SE_Balance,2030,4,5,5,0.0
5458,SE_Balance,2030,4,6,6,0.0
5459,SE_Balance,2030,4,7,7,0.4071
5460,SE_Balance,2030,4,8,8,0.4071
5461,SE_Balance,2030,4,9,9,0.4071
5462,SE_Balance,2030,4,10,10,0.4071
5463,SE_Balance,2030,4,11,11,0.4071
5464,SE_Balance,2030,4,12,12,0.4071
5465,SE_Balance,2030,4,13,13,0.4071
5466,SE_Balance,2030,4,14,14,0.4071
5467,SE_Balance,2030,4,15,15,0.4071
5468,SE_Balance,2030,4,16,16,0.4071
5469,SE_Balance,2030,4,17,17,0.4071
5470,SE_Balance,2030,4,18,18,0.4071
5471,SE_Balance,2030,4,19,19,0.4071
5472,SE_Balance,2030,4,20,20,0.4071
5473,SE_Balance,2030,4,21,21,0.0
5474,SE_Balance,2030,4,22,22,0.0
5475,SE_Balance,2030,4,23,23,0.0
5476,SE_Balance,2030,4,24,24,0.0
5477,SE_Balance,2030,5,1,1,0.0
5478,SE_Balance,2030,5,2,2,0.0
5479,SE_Balance,2030,5,3,3,0.0
5480,SE_Balance,2030,5,4,4,0.0
5481,SE_Balance,2030,5,5,5,0.0
5482,SE_Balance,2030,5,6,6,0.0
5483,SE_Balance,2030,5,7,7,0.0
5484,SE_Balance,2030,5,8,8,0.0
5485,SE_Balance,2030,5,9,9,0.0
5486,SE_Balance,2030,5,10,10,0.0
5487,SE_Balance,2030,5,11,11,0.0
5488,SE_Balance,2030,5,12,12,0.0
5489,SE_Balance,2030,5,13,13,0.0
5490,SE_Balance,2030,5,14,14,0.0
5491,SE_Balance,2030,5,15,15,0.0
5492,SE_Balance,2030,5,16,16,0.0
5493,SE_Balance,2030,5,17,17,0.0
5494,SE_Balance,2030,5,18,18,0.0
5495,SE_Balance,2030,5,19,19,0.0
5496,SE_Balance,2030,5,20,20,0.0
5497,SE_Balance,2030,5,21,21,0.0
5498,SE_Balance,2030,5,22,22,0.0
5499,SE_Balance,2030,5,23,23,0.0
5500,SE_Balance,2030,5,24,24,0.0
5501,SE_Balance,2030,6,1,1,0.3186
5502,SE_Balance,2030,6,2,2,0.3186
5503,SE_Balance,2030,6,3,3,0.3186
5504,SE_Balance,2030,6,4,4,0.3186
5505,SE_Balance,2030,6,5,5,0.3186
5506,SE_Balance,2030,6,6,6,0.3186
5507,SE_Balance,2030,6,7,7,0.3186
5508,SE_Balance,2030,6,8,8,0.3186
5509,SE_Balance,2030,6,9,9,0.3186
5510,SE_Balance,2030,6,10,10,0.3186
5511,SE_Balance,2030,6,11,11,0.3186
5512,SE_Balance,2030,6,12,12,0.3186
5513,SE_Balance,2030,6,13,13,0.3186
5514,SE_Balance,2030,6,14,14,0.3186
5515,SE_Balance,2030,6,15,15,0.3186
5516,SE_Balance,2030,6,16,16,0.3186
5517,SE_Balance,2030,6,17,17,0.3186
5518,SE_Balance,2030,6,18,18,0.3186
5519,SE_Balance,2030,6,19,19,0.3186
5520,SE_Balance,2030,6,20,20,0.3186
5521,SE_Balance,2030,6,21,21,0.3186
5522,SE_Balance,2030,6,22,22,0.3186
5523,SE_Balance,2030,6,23,23,0.3186
5524,SE_Balance,2030,6,24,24,0.3186
5525,SE_Balance,2030,7,1,1,0.0
5526,SE_Balance,2030,7,2,2,0.0
5527,SE_Balance,2030,7,3,3,0.0
5528,SE_Balance,2030,7,4,4,0.0
5529,SE_Balance,2030,7,5,5,0.0
5530,SE_Balance,2030,7,6,6,0.0
5531,SE_Balance,2030,7,7,7,0.0
5532,SE_Balance,2030,7,8,8,0.0
5533,SE_Balance,2030,7,9,9,0.0
5534,SE_Balance,2030,7,10,10,0.0
5535,SE_Balance,2030,7,11,11,0.0
5536,SE_Balance,2030,7,12,12,0.0
5537,SE_Balance,2030,7,13,13,0.6549
5538,SE_Balance,2030,7,14,14,0.6549
5539,SE_Balance,2030,7,15,15,0.6549
5540,SE_Balance,2030,7,16,16,0.6549
5541,SE_Balance,2030,7,17,17,0.0
5542,SE_Balance,2030,7,18,18,0.0
5543,SE_Balance,2030,7,19,19,0.0
5544,SE_Balance,2030,7,20,20,0.0
5545,SE_Balance,2030,7,21,21,0.0
5546,SE_Balance,2030,7,22,22,0.0
5547,SE_Balance,2030,7,23,23,0.0
5548,SE_Balance,2030,7,24,24,0.0
5549,SE_Balance,2030,8,1,1,0.0
5550,SE_Balance,2030,8,2,2,0.0
5551,SE_Balance,2030,8,3,3,0.0
5552,SE_Balance,2030,8,4,4,0.0
5553,SE_Balance,2030,8,5,5,0.0
5554,SE_Balance,2030,8,6,6,0.0
5555,SE_Balance,2030,8,7,7,0.0
5556,SE_Balance,2030,8,8,8,0.0
5557,SE_Balance,2030,8,9,9,0.0
5558,SE_Balance,2030,8,10,10,0.0
5559,SE_Balance,2030,8,11,11,0.0
5560,SE_Balance,2030,8,12,12,0.0
5561,SE_Balance,2030,8,13,13,0.0
5562,SE_Balance,2030,8,14,14,0.0
5563,SE_Balance,2030,8,15,15,0.0
5564,SE_Balance,2030,8,16,16,0.0
5565,SE_Balance,2030,8,17,17,0.0
5566,SE_Balance,2030,8,18,18,0.0
5567,SE_Balance,2030,8,19,19,0.5487
5568,SE_Balance,2030,8,20,20,0.5487
5569,SI_Balance,2030,1,1,1,0.9381
5570,SI_Balance,2030,1,2,2,0.9381
5571,SI_Balance,2030,1,3,3,0.9381
5572,SI_Balance,2030,1,4,4,0.9381
5573,SI_Balance,2030,1,5,5,1.749
5574,SI_Balance,2030,1,6,6,1.749
5575,SI_Balance,2030,1,7,7,2.703
5576,SI_Balance,2030,1,8,8,2.703
5577,SI_Balance,2030,1,9,9,1.7490000000000006
5578,SI_Balance,2030,1,10,10,1.749
5579,SI_Balance,2030,1,11,11,0.9381
5580,SI_Balance,2030,1,12,12,1.749
5581,SI_Balance,2030,1,13,13,1.749
5582,SI_Balance,2030,1,14,14,1.749
5583,SI_Balance,2030,1,15,15,0.9381
5584,SI_Balance,2030,1,16,16,0.9381
5585,SI_Balance,2030,1,17,17,1.7489999999999999
5586,SI_Balance,2030,1,18,18,1.749
5587,SI_Balance,2030,1,19,19,2.703
5588,SI_Balance,2030,1,20,20,2.703
5589,SI_Balance,2030,1,21,21,2.703
5590,SI_Balance,2030,1,22,22,0.9380999999999999
5591,SI_Balance,2030,1,23,23,0.9381
5592,SI_Balance,2030,1,24,24,0.9381
5593,SI_Balance,2030,2,1,1,0.0
5594,SI_Balance,2030,2,2,2,0.0
5595,SI_Balance,2030,2,3,3,0.0
5596,SI_Balance,2030,2,4,4,0.0
5597,SI_Balance,2030,2,5,5,0.0
