id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
242,UK_Battery,UK_Balance,2030,1,1.0,1.0,5,8,0.0
243,UK_Battery,UK_Balance,2030,1,1.0,1.0,9,12,1.7661557254741638
244,UK_Battery,UK_Balance,2030,1,1.0,1.0,13,16,0.0
245,UK_Battery,UK_Balance,2030,1,1.0,1.0,17,20,0.0
246,UK_Battery,UK_Balance,2030,1,1.0,1.0,21,24,0.0
247,UK_Balance,UK_Battery,2030,1,1.0,1.0,1,4,0.0
248,UK_Balance,UK_Battery,2030,1,1.0,1.0,5,8,1.7661557254741638
249,UK_Balance,UK_Battery,2030,1,1.0,1.0,9,12,0.0
250,UK_Balance,UK_Battery,2030,1,1.0,1.0,13,16,0.0
251,UK_Balance,UK_Battery,2030,1,1.0,1.0,17,20,0.0
252,UK_Balance,UK_Battery,2030,1,1.0,1.0,21,24,0.0
253,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,1,4,4755.00293072632
254,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,5,8,5483.586148822515
255,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,9,12,6012.332639831957
256,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,13,16,6470.276985790912
257,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,17,20,5603.8308069292925
258,DK_Balance,DK_E_Demand,2030,1,1.0,1.0,21,24,4752.244338830901
259,DK_Solar,DK_Balance,2030,1,1.0,1.0,1,4,0.0
260,DK_Solar,DK_Balance,2030,1,1.0,1.0,5,8,146.6576913641604
261,DK_Solar,DK_Balance,2030,1,1.0,1.0,9,12,1307.1414246183674
262,DK_Solar,DK_Balance,2030,1,1.0,1.0,13,16,1580.2419780232642
263,DK_Solar,DK_Balance,2030,1,1.0,1.0,17,20,537.0433537705471
264,DK_Solar,DK_Balance,2030,1,1.0,1.0,21,24,3.515895271698056
265,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,1,4,4463.010158527226
266,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,5,8,3715.9034353075267
267,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,9,12,2724.1016164609237
268,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,13,16,2774.8886173771134
269,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,17,20,3171.6888604525284
270,DK_Wind_Onshore,DK_Balance,2030,1,1.0,1.0,21,24,3933.1360466159995
271,DK_Coal,DK_Balance,2030,1,1.0,1.0,1,4,292.09136490531137
272,DK_Coal,DK_Balance,2030,1,1.0,1.0,5,8,824.0
273,DK_Coal,DK_Balance,2030,1,1.0,1.0,9,12,823.9999999999998
274,DK_Coal,DK_Balance,2030,1,1.0,1.0,13,16,824.0
275,DK_Coal,DK_Balance,2030,1,1.0,1.0,17,20,824.0
276,DK_Coal,DK_Balance,2030,1,1.0,1.0,21,24,815.5923969432033
277,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,1,4,0.0
278,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,5,8,0.0
279,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,9,12,0.0
280,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,13,16,0.0
281,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,17,20,0.0
282,DK_Nuclear,DK_Balance,2030,1,1.0,1.0,21,24,0.0
283,DK_Battery,DK_Balance,2030,1,1.0,1.0,1,4,0.0
284,DK_Battery,DK_Balance,2030,1,1.0,1.0,5,8,0.0
285,DK_Battery,DK_Balance,2030,1,1.0,1.0,9,12,0.0985927062170049
286,DK_Battery,DK_Balance,2030,1,1.0,1.0,13,16,0.0
287,DK_Battery,DK_Balance,2030,1,1.0,1.0,17,20,0.09859270621729355
288,DK_Battery,DK_Balance,2030,1,1.0,1.0,21,24,0.0985927062172931
289,DK_Balance,DK_Battery,2030,1,1.0,1.0,1,4,0.0985927062170049
290,DK_Balance,DK_Battery,2030,1,1.0,1.0,5,8,0.0
291,DK_Balance,DK_Battery,2030,1,1.0,1.0,9,12,0.0
292,DK_Balance,DK_Battery,2030,1,1.0,1.0,13,16,0.0985927062170049
293,DK_Balance,DK_Battery,2030,1,1.0,1.0,17,20,0.0
294,DK_Balance,DK_Battery,2030,1,1.0,1.0,21,24,0.0985927062172931
295,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,1,4,12509.687107511152
296,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,5,8,14192.583160648792
297,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,9,12,15357.33947040217
298,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,13,16,15122.150505179072
299,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,17,20,14811.878053391474
300,NO_Balance,NO_E_Demand,2030,1,1.0,1.0,21,24,13733.782566018095
301,NO_Solar,NO_Balance,2030,1,1.0,1.0,1,4,0.0
302,NO_Solar,NO_Balance,2030,1,1.0,1.0,5,8,0.0
303,NO_Solar,NO_Balance,2030,1,1.0,1.0,9,12,0.0
304,NO_Solar,NO_Balance,2030,1,1.0,1.0,13,16,0.0
305,NO_Solar,NO_Balance,2030,1,1.0,1.0,17,20,0.0
306,NO_Solar,NO_Balance,2030,1,1.0,1.0,21,24,0.0
307,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,1,4,12511.53370622401
308,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,5,8,11638.048913074666
309,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,9,12,11618.80840268895
310,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,13,16,13780.33429235522
311,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,17,20,14308.26643985662
